experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0055,0.001,0.1,32,7,1.0,0.1,1.0,1e-05,5,300,50,scaffold,68.7398,,59.8908,,53,True,2025-11-18 17:05:17,0.6678,0.5971,0.7477,1.0000,0.0000,0.6389,0.5653,0.7223,1.0000,0.0000
exp_0058,0.001,0.0,512,5,1.0,1.0,0.1,0.0001,5,300,50,scaffold,70.3109,,52.3592,,61,True,2025-11-18 17:06:56,0.6196,0.5971,0.7477,1.0000,0.0000,0.5581,0.5653,0.7223,1.0000,0.0000
exp_0057,0.001,0.0,512,7,1.0,0.01,0.1,0.0,5,300,50,scaffold,75.3858,,75.6338,,72,True,2025-11-18 17:07:07,0.8097,0.5985,0.7482,0.9989,0.0051,0.7678,0.5722,0.7255,1.0000,0.0158
exp_0059,0.0001,0.0,512,3,0.1,0.01,1.0,1e-05,5,300,50,scaffold,73.3892,,73.0546,,179,True,2025-11-18 17:11:34,0.7814,0.5992,0.7487,1.0000,0.0051,0.7586,0.5653,0.7223,1.0000,0.0000
exp_0060,0.001,0.3,32,5,1.0,0.1,0.1,0.0,5,300,50,scaffold,68.4719,,55.6707,,55,True,2025-11-18 17:13:54,0.6289,0.5971,0.7477,1.0000,0.0000,0.5682,0.5653,0.7223,1.0000,0.0000
exp_0054,1e-05,0.1,32,7,1.0,1.0,1.0,0.0001,5,300,50,scaffold,63.5325,,65.2631,,162,True,2025-11-18 17:14:57,0.7151,0.5971,0.7477,1.0000,0.0000,0.6417,0.5653,0.7223,1.0000,0.0000
exp_0062,0.001,0.3,512,7,0.1,0.01,1.0,1e-05,5,300,50,scaffold,73.0420,,71.6679,,66,True,2025-11-18 17:15:47,0.7627,0.5971,0.7477,1.0000,0.0000,0.7217,0.5653,0.7223,1.0000,0.0000
exp_0056,0.0001,0.1,32,5,0.01,1.0,0.1,0.0,5,300,50,scaffold,74.7478,,66.4537,,133,True,2025-11-18 17:19:58,0.7052,0.5971,0.7477,1.0000,0.0000,0.6744,0.5653,0.7223,1.0000,0.0000
exp_0065,0.001,0.1,512,7,0.01,0.1,0.1,1e-05,5,300,50,scaffold,73.6841,,71.7778,,79,True,2025-11-18 17:22:08,0.7709,0.5985,0.7482,0.9989,0.0051,0.7532,0.5681,0.7236,1.0000,0.0063
exp_0061,1e-05,0.1,512,7,0.1,1.0,0.1,0.0001,5,300,50,scaffold,63.6215,,65.7634,,500,False,2025-11-18 17:25:46,0.7190,0.6088,0.7524,0.9954,0.0358,0.6618,0.5763,0.7255,0.9903,0.0380
exp_0064,1e-05,0.1,32,3,0.1,0.1,0.1,0.0001,5,300,50,scaffold,62.6998,,63.0387,,113,True,2025-11-18 17:29:43,0.6972,0.5971,0.7477,1.0000,0.0000,0.6519,0.5653,0.7223,1.0000,0.0000
exp_0063,1e-05,0.1,32,7,0.01,1.0,0.1,1e-05,5,300,50,scaffold,69.3138,,72.2456,,169,True,2025-11-18 17:34:37,0.7721,0.5971,0.7477,1.0000,0.0000,0.7262,0.5653,0.7223,1.0000,0.0000
exp_0066,1e-05,0.3,512,7,0.01,1.0,1.0,0.0,5,300,50,scaffold,69.6303,,70.4776,,500,False,2025-11-18 17:35:49,0.7614,0.6177,0.7556,0.9897,0.0664,0.7287,0.5942,0.7321,0.9805,0.0918
exp_0067,0.0001,0.1,32,3,1.0,1.0,1.0,0.0,5,300,50,scaffold,74.1053,,63.1688,,118,True,2025-11-18 17:39:39,0.6805,0.5971,0.7477,1.0000,0.0000,0.7183,0.5653,0.7223,1.0000,0.0000
