number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_beta,params_decay,params_dropout_ratio,params_emb_dim,params_lr,params_min_temp,params_num_experts,params_num_layer,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
10,76.36797364252452,2025-11-26 07:26:27.205052,2025-11-26 07:55:40.071929,0 days 00:29:12.866877,0.0534969181065039,64,0.00390552340853432,2.84994258541565e-05,0.5,300,0.007030551323567958,0.01146750955482641,10,6,72.88175046554935,76.6294227188082,77.83985102420857,COMPLETE
11,75.04655493482309,2025-11-26 07:55:40.072203,2025-11-26 07:57:03.498764,0 days 00:01:23.426561,0.0511440540858805,64,0.0037291451328467983,2.6502194900113048e-05,0.5,300,0.00970137174069099,0.011268150520506495,10,6,74.02234636871508,75.04655493482309,,PRUNED
12,75.56743410211699,2025-11-26 07:57:03.499037,2025-11-26 08:22:10.454175,0 days 00:25:06.955138,0.05165857876750494,64,0.004674733726895974,2.849325705425229e-05,0.5,300,0.00970911647252098,0.010039837217914342,10,6,74.1852886405959,,,COMPLETE
13,73.1145251396648,2025-11-26 08:22:10.454564,2025-11-26 08:23:39.223608,0 days 00:01:28.769044,0.16809807121172796,64,0.006507440410892958,2.2709457547170747e-05,0.4,300,0.00018753196037189605,0.026454909383147453,7,7,73.1145251396648,,,PRUNED
14,73.74301675977654,2025-11-26 08:23:39.223928,2025-11-26 08:25:38.037937,0 days 00:01:58.814009,0.03785785452970212,32,0.0022129484060137796,1.0165472932853856e-06,0.4,300,0.00044800950967853215,0.3998138143546909,7,6,73.51024208566108,73.74301675977654,,PRUNED
15,73.02141527001862,2025-11-26 08:25:38.038226,2025-11-26 08:25:55.134077,0 days 00:00:17.095851,0.22582957719981878,256,0.002112812316992553,1.5924203230229895e-05,0.2,300,0.004300589847318005,0.023284979476776217,9,5,73.02141527001862,,,PRUNED
16,75.20817918988848,2025-11-26 08:25:55.134268,2025-11-26 09:01:00.233459,0 days 00:35:05.099191,0.08366306902526942,32,0.020160631697105403,9.07793346845459e-05,0.4,300,0.001120892440206123,0.19082465778434923,3,7,74.62756052141528,78.09590316573558,,COMPLETE
17,76.98424324078401,2025-11-26 09:01:00.233764,2025-11-26 09:33:16.981952,0 days 00:32:16.748188,0.03006136645917413,64,0.006506163882108057,4.730882040354537e-05,0.5,300,0.005942859183004103,0.8125234821615509,6,6,,,,COMPLETE
18,74.83705772811919,2025-11-26 09:33:16.982356,2025-11-26 09:35:14.450211,0 days 00:01:57.467855,0.032015754012178904,32,0.007384818783089511,6.250345633805287e-05,0.2,300,0.00020971093932834367,0.9323978377542732,6,7,74.74394785847299,74.83705772811919,,PRUNED
19,75.80244167922311,2025-11-26 09:35:14.450442,2025-11-26 09:50:50.886127,0 days 00:15:36.435685,0.024331161515547296,64,0.028268616356813898,4.8030193919484284e-05,0.4,300,0.004976129542814743,0.43424274037424154,6,5,,,,COMPLETE
20,74.79050279329608,2025-11-26 09:50:50.886472,2025-11-26 09:51:50.581967,0 days 00:00:59.695495,0.400300693744595,128,0.006939062155069263,1.4008775509124068e-05,0.5,300,0.0005677560150140251,0.3069467171202292,6,6,74.79050279329608,74.79050279329608,,PRUNED
21,75.31181603906496,2025-11-26 09:51:50.582171,2025-11-26 10:12:02.159917,0 days 00:20:11.577746,0.06591281181817309,64,0.0036245779633533705,3.941906829486966e-05,0.5,300,0.005263403458402338,0.02092800093775379,7,6,,,,COMPLETE
22,75.12968537435206,2025-11-26 10:12:02.160236,2025-11-26 10:32:48.906037,0 days 00:20:46.745801,0.12028106534277802,64,0.001677247055534642,1.4734239699624761e-05,0.5,300,0.006298728835075288,0.11186650801326233,9,6,75.88454376163874,76.67597765363128,,COMPLETE
23,75.93109869646183,2025-11-26 10:32:48.906427,2025-11-26 10:36:59.159289,0 days 00:04:10.252862,0.03454575986862359,64,0.004253988096880547,3.511552279109556e-05,0.4,300,0.002333141921672059,0.21418014666417726,6,7,74.27839851024208,75.93109869646183,,PRUNED
24,72.46275605214153,2025-11-26 10:36:59.159599,2025-11-26 10:37:25.613402,0 days 00:00:26.453803,0.05624906605494871,64,0.010592920015092322,1.968708494349409e-05,0.5,300,0.0013200138246178795,0.5369993979088087,9,5,72.46275605214153,,,PRUNED
25,73.85940409683427,2025-11-26 10:37:25.613679,2025-11-26 10:37:42.144381,0 days 00:00:16.530702,0.025010719491298395,256,0.0028515583597596562,1.1485597397637019e-05,0.4,300,0.0030070192092298818,0.03684170339565793,4,6,73.85940409683427,,,PRUNED
26,70.2979515828678,2025-11-26 10:37:42.144584,2025-11-26 10:38:23.705801,0 days 00:00:41.561217,0.04030678377444678,32,0.005617635564478737,4.938565908162931e-05,0.5,300,0.007045913871290431,0.01660260387130342,7,7,70.2979515828678,,,PRUNED
27,76.41992551210429,2025-11-26 10:38:23.706115,2025-11-26 10:39:40.683892,0 days 00:01:16.977777,0.9604346500417628,64,0.001528423283331781,6.0885658047612634e-05,0.4,300,0.003795999373360602,0.9050592967315126,8,6,74.93016759776538,76.41992551210429,,PRUNED
28,73.92923649906889,2025-11-26 10:39:40.684071,2025-11-26 10:40:08.700749,0 days 00:00:28.016678,0.07513246776096714,64,0.008240468371585114,3.2776379872456895e-05,0.5,300,0.0009323499792335188,0.2814957358750027,6,7,73.92923649906889,,,PRUNED
29,77.81657355679702,2025-11-26 10:40:08.701151,2025-11-26 10:45:21.382016,0 days 00:05:12.680865,0.11954891471631204,32,0.0035438325361572746,1.0870454027855832e-05,0.30000000000000004,300,0.0023392550308891365,0.09433563020003999,3,5,77.81657355679702,,,PRUNED
