experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,train_metric,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,train_rmse,train_r2,train_pearson,train_spearman,val_rmse,val_r2,val_pearson,val_spearman,test_rmse,test_r2,test_pearson,test_spearman,features
optuna_trial_3_seed_3,0.005507419971250114,0.30000000000000004,64,8,0.013230841312815869,0.029777094566174795,0.2103693497838544,2.5577091023653332e-06,7,300,50,scaffold,0.1932,0.3216,,0.3717,,101,True,2025-11-26 04:06:21,0.2588,0.8948,0.9530,0.9472,0.4634,0.6733,0.8293,0.8519,0.4641,0.5192,0.7443,0.6894,basic+phys
optuna_trial_1_seed_3,0.0008392400951388192,0.0,512,6,0.024967234332276194,0.004754443934627812,0.0378226128641588,2.4518807602025593e-05,3,300,50,scaffold,0.1731,0.4121,,0.4972,,200,False,2025-11-26 04:08:26,0.2377,0.9112,0.9569,0.9492,0.6082,0.4373,0.7163,0.7702,0.6560,0.0396,0.5704,0.5883,basic
optuna_trial_3_seed_4,0.005507419971250114,0.30000000000000004,64,8,0.013230841312815869,0.029777094566174795,0.2103693497838544,2.5577091023653332e-06,7,300,50,scaffold,0.1386,0.2885,,0.4383,,97,True,2025-11-26 04:09:07,0.1984,0.9312,0.9672,0.9701,0.4073,0.6466,0.8115,0.8296,0.5427,0.6112,0.8124,0.7960,basic+phys
optuna_trial_7_seed_0,0.0010804645799047982,0.30000000000000004,512,8,0.07175824585669943,0.043470397488247776,0.9180396914073053,5.943099746616958e-06,4,300,50,scaffold,0.4540,0.7875,,1.9798,,58,True,2025-11-26 04:10:58,0.5823,0.4032,0.7359,0.7108,1.0555,-1.9562,0.5172,0.5642,2.4522,-6.4021,0.0567,0.0263,basic+phys
optuna_trial_1_seed_4,0.0008392400951388192,0.0,512,6,0.024967234332276194,0.004754443934627812,0.0378226128641588,2.4518807602025593e-05,3,300,50,scaffold,0.1895,0.3899,,0.6657,,200,False,2025-11-26 04:12:19,0.2607,0.8813,0.9445,0.9434,0.6377,0.1336,0.6447,0.6728,0.8651,0.0121,0.5039,0.5269,basic
optuna_trial_2_seed_0,9.431910393358212e-05,0.2,128,8,0.23729797571568678,0.016904144942331487,0.019623394525760767,3.1976887435368675e-06,5,300,50,scaffold,2.5678,4.9789,,4.1535,,106,True,2025-11-26 04:14:38,3.3208,-18.4078,-0.2192,-0.2249,6.5165,-111.6796,-0.3675,-0.4675,4.3277,-22.0542,-0.3301,-0.3457,basic
optuna_trial_7_seed_1,0.0010804645799047982,0.30000000000000004,512,8,0.07175824585669943,0.043470397488247776,0.9180396914073053,5.943099746616958e-06,4,300,50,scaffold,0.3411,0.3097,,0.4001,,200,False,2025-11-26 04:15:02,0.4377,0.7084,0.8426,0.8263,0.5119,-0.0490,0.4151,0.4038,0.5125,0.5442,0.7829,0.7217,basic+phys
optuna_trial_2_seed_1,9.431910393358212e-05,0.2,128,8,0.23729797571568678,0.016904144942331487,0.019623394525760767,3.1976887435368675e-06,5,300,50,scaffold,0.5065,0.4342,,0.6554,,200,False,2025-11-26 04:19:02,0.7329,0.1822,0.5977,0.6484,0.5389,-0.1624,0.4225,0.4020,0.9270,-0.4908,0.2824,0.3610,basic
optuna_trial_7_seed_2,0.0010804645799047982,0.30000000000000004,512,8,0.07175824585669943,0.043470397488247776,0.9180396914073053,5.943099746616958e-06,4,300,50,scaffold,0.3325,0.3091,,0.3965,,200,False,2025-11-26 04:19:31,0.4479,0.6578,0.8334,0.8502,0.3846,0.5393,0.7385,0.7143,0.5018,0.6726,0.8235,0.8373,basic+phys
optuna_trial_2_seed_2,9.431910393358212e-05,0.2,128,8,0.23729797571568678,0.016904144942331487,0.019623394525760767,3.1976887435368675e-06,5,300,50,scaffold,0.5570,0.4368,,0.7551,,200,False,2025-11-26 04:23:27,0.8960,-0.3692,0.4451,0.6076,0.5889,-0.0800,0.4817,0.5754,1.0899,-0.5444,0.1790,0.2807,basic
optuna_trial_7_seed_3,0.0010804645799047982,0.30000000000000004,512,8,0.07175824585669943,0.043470397488247776,0.9180396914073053,5.943099746616958e-06,4,300,50,scaffold,0.3490,0.3687,,0.3796,,200,False,2025-11-26 04:23:43,0.4378,0.6989,0.8430,0.8222,0.5503,0.5394,0.7448,0.7796,0.4824,0.4805,0.7075,0.6460,basic+phys
optuna_trial_2_seed_3,9.431910393358212e-05,0.2,128,8,0.23729797571568678,0.016904144942331487,0.019623394525760767,3.1976887435368675e-06,5,300,50,scaffold,0.5162,0.5300,,0.6159,,200,False,2025-11-26 04:27:54,0.7814,0.0408,0.5722,0.6478,0.7196,0.2125,0.5706,0.6229,0.8192,-0.4981,0.4174,0.5018,basic
optuna_trial_7_seed_4,0.0010804645799047982,0.30000000000000004,512,8,0.07175824585669943,0.043470397488247776,0.9180396914073053,5.943099746616958e-06,4,300,50,scaffold,0.3611,0.3715,,0.4792,,200,False,2025-11-26 04:27:55,0.4847,0.5895,0.7793,0.7715,0.5804,0.2823,0.6004,0.5913,0.6117,0.5061,0.7442,0.7858,basic+phys
optuna_trial_8_seed_0,0.0009553757535064539,0.5,256,4,0.013832356166489625,0.020778973196140114,0.1896729377437828,1.9559253038017647e-06,7,300,50,scaffold,0.3194,0.3280,,0.5419,,83,True,2025-11-26 04:29:47,0.4163,0.6950,0.8403,0.8184,0.5455,0.2104,0.6959,0.6338,0.8048,0.2028,0.5783,0.6528,basic+phys
optuna_trial_8_seed_1,0.0009553757535064539,0.5,256,4,0.013832356166489625,0.020778973196140114,0.1896729377437828,1.9559253038017647e-06,7,300,50,scaffold,0.2831,0.3509,,0.4347,,111,True,2025-11-26 04:32:15,0.3644,0.7978,0.9064,0.8913,0.5079,-0.0325,0.5333,0.5131,0.5482,0.4786,0.7274,0.6486,basic+phys
optuna_trial_2_seed_4,9.431910393358212e-05,0.2,128,8,0.23729797571568678,0.016904144942331487,0.019623394525760767,3.1976887435368675e-06,5,300,50,scaffold,0.4796,0.5437,,0.7058,,200,False,2025-11-26 04:32:24,0.6911,0.1654,0.5826,0.6345,0.7272,-0.1266,0.4086,0.4858,0.9177,-0.1115,0.4054,0.4321,basic
optuna_trial_3_seed_0,3.777578091130227e-05,0.1,256,6,0.25017039829065935,0.007139546397057723,0.014388370260798212,2.407241162610656e-06,7,300,50,scaffold,3.8024,4.7677,,4.2134,,53,True,2025-11-26 04:33:35,7.4136,-95.7264,-0.3016,-0.0758,12.3544,-404.0066,-0.4040,-0.3698,4.3911,-22.7350,-0.2852,-0.2312,basic
optuna_trial_8_seed_2,0.0009553757535064539,0.5,256,4,0.013832356166489625,0.020778973196140114,0.1896729377437828,1.9559253038017647e-06,7,300,50,scaffold,0.2588,0.2599,,0.4112,,124,True,2025-11-26 04:35:01,0.3641,0.7739,0.8884,0.8932,0.4035,0.4931,0.7570,0.7062,0.5204,0.6479,0.8147,0.8262,basic+phys
optuna_trial_0_seed_0,0.001775702223772389,0.1,32,8,0.3307747932887591,0.029753915005006015,0.7952822063952367,2.0335213863818856e-06,5,300,50,scaffold,0.1179,0.3867,,0.5114,,61,True,2025-11-26 04:42:59,0.1641,0.9526,0.9770,0.9784,0.6712,-0.1954,0.5723,0.6262,0.6891,0.4154,0.6687,0.6677,basic
optuna_trial_0_seed_0,0.0011700825491185248,0.5,128,9,0.2895023984049044,0.0017241924408885167,0.22864025382007402,5.515537650594947e-06,5,300,50,scaffold,0.2530,0.4171,,0.6082,,75,True,2025-11-26 04:45:40,0.3382,0.7987,0.9077,0.9031,0.6669,-0.1801,0.6250,0.7002,0.8045,0.2034,0.5064,0.5627,basic
optuna_trial_0_seed_1,0.0011700825491185248,0.5,128,9,0.2895023984049044,0.0017241924408885167,0.22864025382007402,5.515537650594947e-06,5,300,50,scaffold,0.2885,0.3765,,0.5174,,85,True,2025-11-26 04:47:59,0.3947,0.7628,0.9204,0.9097,0.5105,-0.0430,0.5878,0.5626,0.6606,0.2429,0.5816,0.5520,basic
optuna_trial_0_seed_0,0.00981391071458597,0.0,256,5,0.05504221342979129,0.003190093534850587,0.7476531716913956,2.915808424755688e-05,7,300,50,scaffold,0.1580,0.4105,,0.7068,,66,True,2025-11-26 04:51:17,0.2140,0.9210,0.9652,0.9605,0.6448,-0.1032,0.5959,0.6641,0.9125,-0.0249,0.1938,0.2233,basic
optuna_trial_0_seed_0,0.0007835989692199204,0.0,128,7,0.016642331194832827,0.057592388620188194,0.16278054245065804,1.8120881725863114e-06,3,300,50,scaffold,0.1535,0.4367,,0.5319,,140,True,2025-11-26 04:52:54,0.2042,0.9259,0.9639,0.9579,0.6119,0.0066,0.5975,0.5427,0.7309,0.3424,0.6880,0.7381,basic+phys
optuna_trial_0_seed_1,0.00981391071458597,0.0,256,5,0.05504221342979129,0.003190093534850587,0.7476531716913956,2.915808424755688e-05,7,300,50,scaffold,0.1246,0.2845,,0.5490,,99,True,2025-11-26 04:53:37,0.2394,0.9150,0.9570,0.9768,0.6986,-0.9536,0.6465,0.6597,0.6896,0.1750,0.5603,0.4809,basic
optuna_trial_0_seed_1,0.0007835989692199204,0.0,128,7,0.016642331194832827,0.057592388620188194,0.16278054245065804,1.8120881725863114e-06,3,300,50,scaffold,0.2795,0.5803,,0.9939,,56,True,2025-11-26 04:54:09,0.3667,0.8048,0.8989,0.8847,0.9869,-2.8980,0.6414,0.6240,1.2769,-1.8289,0.3373,0.3510,basic+phys
optuna_trial_0_seed_2,0.00981391071458597,0.0,256,5,0.05504221342979129,0.003190093534850587,0.7476531716913956,2.915808424755688e-05,7,300,50,scaffold,0.1549,0.3590,,0.5622,,89,True,2025-11-26 04:55:40,0.2145,0.9218,0.9661,0.9641,0.7738,-0.8648,0.5908,0.6394,0.7478,0.2729,0.5808,0.5869,basic
optuna_trial_0_seed_2,0.0007835989692199204,0.0,128,7,0.016642331194832827,0.057592388620188194,0.16278054245065804,1.8120881725863114e-06,3,300,50,scaffold,0.1776,0.3805,,0.4499,,116,True,2025-11-26 04:56:44,0.2397,0.8969,0.9489,0.9501,0.4844,0.2694,0.7122,0.6992,0.5809,0.5613,0.7666,0.7823,basic+phys
optuna_trial_0_seed_3,0.00981391071458597,0.0,256,5,0.05504221342979129,0.003190093534850587,0.7476531716913956,2.915808424755688e-05,7,300,50,scaffold,0.1207,0.4106,,0.5811,,102,True,2025-11-26 04:58:03,0.1743,0.9524,0.9780,0.9762,0.6266,0.4028,0.7026,0.7045,0.7138,-0.1374,0.5250,0.5583,basic
optuna_trial_0_seed_3,0.0007835989692199204,0.0,128,7,0.016642331194832827,0.057592388620188194,0.16278054245065804,1.8120881725863114e-06,3,300,50,scaffold,0.2669,0.4261,,0.5157,,173,True,2025-11-26 05:00:42,0.3283,0.8267,0.9571,0.9510,0.6778,0.3012,0.7249,0.7227,0.6456,0.0696,0.6200,0.6269,basic+phys
optuna_trial_0_seed_4,0.00981391071458597,0.0,256,5,0.05504221342979129,0.003190093534850587,0.7476531716913956,2.915808424755688e-05,7,300,50,scaffold,0.1400,0.3990,,0.4975,,183,True,2025-11-26 05:02:20,0.1852,0.9405,0.9736,0.9734,0.5656,0.3185,0.6539,0.6442,0.6356,0.4668,0.7084,0.6813,basic
optuna_trial_2_seed_0,0.00012705285690413636,0.30000000000000004,128,10,0.2329325076932044,0.03645312718500675,0.401099470916653,4.57052301928368e-06,7,300,50,scaffold,3.9341,5.8469,,5.5080,,51,True,2025-11-26 05:04:20,10.7960,-203.4784,-0.2052,0.1800,16.2023,-695.5823,-0.3419,-0.3905,5.5977,-37.5713,-0.0966,-0.0687,basic
optuna_trial_0_seed_4,0.0007835989692199204,0.0,128,7,0.016642331194832827,0.057592388620188194,0.16278054245065804,1.8120881725863114e-06,3,300,50,scaffold,0.1361,0.3902,,0.4995,,200,False,2025-11-26 05:05:12,0.1899,0.9396,0.9696,0.9633,0.5622,0.3266,0.7119,0.7206,0.7636,0.2304,0.5943,0.6499,basic+phys
optuna_trial_2_seed_1,0.00012705285690413636,0.30000000000000004,128,10,0.2329325076932044,0.03645312718500675,0.401099470916653,4.57052301928368e-06,7,300,50,scaffold,1.8312,0.3708,,1.7215,,185,True,2025-11-26 05:09:00,8.8634,-126.3014,0.0438,0.7655,0.7680,-1.3609,0.4182,0.4096,6.0557,-62.6240,-0.0215,0.3677,basic
optuna_trial_7_seed_0,0.004990732020592267,0.0,256,7,0.3635976892792415,0.003276079206099595,0.08545743607479328,7.960805421705543e-06,7,300,50,scaffold,0.1362,0.4450,,0.4738,,93,True,2025-11-26 05:09:05,0.1811,0.9446,0.9750,0.9764,0.8282,-0.8203,0.5169,0.3731,0.6635,0.4581,0.7274,0.7918,basic+phys
optuna_trial_2_seed_2,0.00012705285690413636,0.30000000000000004,128,10,0.2329325076932044,0.03645312718500675,0.401099470916653,4.57052301928368e-06,7,300,50,scaffold,4.5666,5.4989,,5.4007,,51,True,2025-11-26 05:10:19,11.5590,-223.0199,-0.1373,0.1255,9.6905,-291.4373,-0.3147,-0.4326,5.4789,-38.0297,-0.2914,-0.2830,basic
optuna_trial_7_seed_1,0.004990732020592267,0.0,256,7,0.3635976892792415,0.003276079206099595,0.08545743607479328,7.960805421705543e-06,7,300,50,scaffold,0.1664,0.3120,,0.5282,,67,True,2025-11-26 05:10:40,0.2209,0.9269,0.9669,0.9653,0.4727,0.1055,0.5498,0.5546,0.6829,0.1910,0.7368,0.6650,basic+phys
optuna_trial_7_seed_2,0.004990732020592267,0.0,256,7,0.3635976892792415,0.003276079206099595,0.08545743607479328,7.960805421705543e-06,7,300,50,scaffold,0.1216,0.2985,,0.3989,,183,True,2025-11-26 05:14:57,0.1571,0.9568,0.9789,0.9651,0.5453,0.0738,0.4946,0.4045,0.5052,0.6681,0.8231,0.7987,basic+phys
optuna_trial_2_seed_3,0.00012705285690413636,0.30000000000000004,128,10,0.2329325076932044,0.03645312718500675,0.401099470916653,4.57052301928368e-06,7,300,50,scaffold,2.6966,0.5296,,0.4253,,200,False,2025-11-26 05:15:23,15.1126,-357.5839,-0.0813,0.7516,1.5590,-2.6968,0.1783,0.7289,0.6155,0.1545,0.4733,0.6022,basic
optuna_trial_7_seed_3,0.004990732020592267,0.0,256,7,0.3635976892792415,0.003276079206099595,0.08545743607479328,7.960805421705543e-06,7,300,50,scaffold,0.1361,0.3304,,0.4478,,119,True,2025-11-26 05:17:46,0.2017,0.9318,0.9747,0.9793,0.4976,0.6234,0.8082,0.8466,0.5514,0.3213,0.7100,0.6570,basic+phys
optuna_trial_2_seed_4,0.00012705285690413636,0.30000000000000004,128,10,0.2329325076932044,0.03645312718500675,0.401099470916653,4.57052301928368e-06,7,300,50,scaffold,2.0262,0.3431,,3.1614,,200,False,2025-11-26 05:20:29,14.7898,-372.1484,0.0394,0.8410,0.5556,0.3424,0.7526,0.7745,15.1634,-302.4753,0.1316,0.5969,basic
optuna_trial_7_seed_4,0.004990732020592267,0.0,256,7,0.3635976892792415,0.003276079206099595,0.08545743607479328,7.960805421705543e-06,7,300,50,scaffold,0.1264,0.3103,,0.4159,,187,True,2025-11-26 05:22:12,0.1636,0.9534,0.9853,0.9812,0.4581,0.5530,0.7582,0.7464,0.5190,0.6445,0.8115,0.7875,basic+phys
optuna_trial_3_seed_0,0.0010643708359298356,0.4,32,3,0.16025059744794118,0.034337818824032,0.11319475655576354,1.8098477585784441e-06,3,300,50,scaffold,0.4848,0.5475,,0.7545,,95,True,2025-11-26 05:24:02,0.6302,0.3080,0.6343,0.6815,0.9194,-1.2429,0.4247,0.5366,0.9910,-0.2089,0.4185,0.4539,basic
optuna_trial_10_seed_0,0.009591227295187662,0.30000000000000004,32,10,0.3912776652986024,0.0024944089411809557,0.017729093046199483,1.5901960351084208e-05,6,300,50,scaffold,0.3361,0.3233,,0.4308,,100,True,2025-11-26 05:27:17,0.4013,0.7206,0.9332,0.9315,0.8357,-0.8534,0.6763,0.6973,0.5611,0.6125,0.7900,0.7966,basic+phys
optuna_trial_3_seed_1,0.0010643708359298356,0.4,32,3,0.16025059744794118,0.034337818824032,0.11319475655576354,1.8098477585784441e-06,3,300,50,scaffold,0.3464,0.3024,,0.4403,,200,False,2025-11-26 05:31:18,0.4477,0.6871,0.8334,0.8379,0.6136,-0.5071,0.5797,0.5650,0.5578,0.4602,0.6800,0.6501,basic
optuna_trial_10_seed_1,0.009591227295187662,0.30000000000000004,32,10,0.3912776652986024,0.0024944089411809557,0.017729093046199483,1.5901960351084208e-05,6,300,50,scaffold,0.1825,0.3004,,0.4281,,159,True,2025-11-26 05:33:32,0.2409,0.9105,0.9585,0.9577,0.4897,0.0402,0.5542,0.5428,0.5562,0.4633,0.6990,0.6485,basic+phys
optuna_trial_10_seed_2,0.009591227295187662,0.30000000000000004,32,10,0.3912776652986024,0.0024944089411809557,0.017729093046199483,1.5901960351084208e-05,6,300,50,scaffold,0.3780,0.2931,,0.3839,,80,True,2025-11-26 05:36:41,0.4276,0.6882,0.9507,0.9486,0.5329,0.1158,0.7287,0.7329,0.4887,0.6895,0.8411,0.8179,basic+phys
optuna_trial_3_seed_2,0.0010643708359298356,0.4,32,3,0.16025059744794118,0.034337818824032,0.11319475655576354,1.8098477585784441e-06,3,300,50,scaffold,0.3585,0.3057,,0.4490,,174,True,2025-11-26 05:37:35,0.4704,0.6239,0.7998,0.8088,0.6050,-0.1399,0.4922,0.5982,0.5973,0.5361,0.7848,0.8039,basic
optuna_trial_10_seed_3,0.009591227295187662,0.30000000000000004,32,10,0.3912776652986024,0.0024944089411809557,0.017729093046199483,1.5901960351084208e-05,6,300,50,scaffold,0.2233,0.3269,,0.3864,,83,True,2025-11-26 05:39:54,0.2917,0.8673,0.9430,0.9400,0.4565,0.6830,0.8325,0.8247,0.5176,0.4020,0.6685,0.6373,basic+phys
optuna_trial_10_seed_4,0.009591227295187662,0.30000000000000004,32,10,0.3912776652986024,0.0024944089411809557,0.017729093046199483,1.5901960351084208e-05,6,300,50,scaffold,0.2896,0.3202,,0.5127,,81,True,2025-11-26 05:43:09,0.3602,0.7656,0.9428,0.9393,0.5246,0.4138,0.7961,0.8241,0.6451,0.4507,0.7880,0.7793,basic+phys
optuna_trial_3_seed_3,0.0010643708359298356,0.4,32,3,0.16025059744794118,0.034337818824032,0.11319475655576354,1.8098477585784441e-06,3,300,50,scaffold,0.3666,0.3976,,0.5437,,200,False,2025-11-26 05:44:44,0.4690,0.6565,0.8208,0.8059,0.5415,0.5539,0.7506,0.7031,0.6500,0.0571,0.5550,0.6091,basic
optuna_trial_11_seed_0,0.009298605501495192,0.30000000000000004,32,10,0.35941917127289835,0.002556784800233134,0.015259954391550512,1.5211518660556522e-05,6,300,50,scaffold,0.1885,0.3067,,0.4452,,92,True,2025-11-26 05:46:45,0.2441,0.8959,0.9534,0.9533,0.5150,0.2963,0.7472,0.7118,0.5797,0.5863,0.7667,0.7552,basic+phys
optuna_trial_0_seed_0,4.543568916696318e-05,0.30000000000000004,512,8,0.010473803189814768,0.01627450447624995,0.07360400010680748,4.242778493742126e-06,4,300,50,scaffold,5.1176,4.7933,,4.6530,,51,True,2025-11-26 05:49:57,5.4697,-49.5755,0.0546,0.1175,5.6891,-84.8811,-0.0618,-0.0490,5.3592,-34.3543,0.1554,0.1207,basic+phys
optuna_trial_0_seed_0,3.5711358323366236e-05,0.2,32,9,0.16560049175407243,0.03804668442859017,0.3401152110872052,1.4463092844357558e-05,6,300,50,scaffold,3.5417,5.8256,,5.3865,,51,True,2025-11-26 05:50:45,6.9782,-84.5302,-0.2664,-0.0937,12.0264,-382.7843,-0.4593,-0.4511,5.5355,-36.7188,-0.0427,-0.0440,basic
optuna_trial_0_seed_1,4.543568916696318e-05,0.30000000000000004,512,8,0.010473803189814768,0.01627450447624995,0.07360400010680748,4.242778493742126e-06,4,300,50,scaffold,2.1277,1.2110,,1.8194,,126,True,2025-11-26 05:52:37,2.6181,-9.5752,0.0059,-0.0134,1.7852,-11.7552,0.0353,-0.0960,2.2435,-7.7329,0.1965,0.2021,basic+phys
optuna_trial_0_seed_2,4.543568916696318e-05,0.30000000000000004,512,8,0.010473803189814768,0.01627450447624995,0.07360400010680748,4.242778493742126e-06,4,300,50,scaffold,1.2192,1.9880,,1.6191,,200,False,2025-11-26 05:56:53,1.6322,-3.5753,0.0635,0.0400,2.3306,-15.9159,-0.2058,-0.3588,2.0469,-4.4474,0.2218,0.1440,basic+phys
optuna_trial_0_seed_1,3.5711358323366236e-05,0.2,32,9,0.16560049175407243,0.03804668442859017,0.3401152110872052,1.4463092844357558e-05,6,300,50,scaffold,0.2689,0.3277,,0.5449,,200,False,2025-11-26 05:58:10,0.4196,0.7264,0.8740,0.9067,0.4418,0.2186,0.6120,0.6126,0.7511,0.0213,0.4620,0.4916,basic
optuna_trial_0_seed_3,4.543568916696318e-05,0.30000000000000004,512,8,0.010473803189814768,0.01627450447624995,0.07360400010680748,4.242778493742126e-06,4,300,50,scaffold,1.6996,1.7371,,2.1771,,200,False,2025-11-26 06:01:06,2.0916,-6.4327,0.3064,0.3210,2.1636,-6.1198,0.2554,0.2594,2.5596,-13.6240,0.2359,0.1827,basic+phys
optuna_trial_0_seed_4,4.543568916696318e-05,0.30000000000000004,512,8,0.010473803189814768,0.01627450447624995,0.07360400010680748,4.242778493742126e-06,4,300,50,scaffold,2.6015,3.2446,,2.6393,,200,False,2025-11-26 06:05:19,3.0507,-15.2478,0.2371,0.2373,3.9341,-31.9735,0.0644,0.0641,3.1661,-12.2310,0.1489,0.1869,basic+phys
optuna_trial_0_seed_2,3.5711358323366236e-05,0.2,32,9,0.16560049175407243,0.03804668442859017,0.3401152110872052,1.4463092844357558e-05,6,300,50,scaffold,0.3009,0.3148,,0.6066,,200,False,2025-11-26 06:05:32,0.4998,0.5752,0.8270,0.8982,0.4824,0.2752,0.6722,0.6539,0.9543,-0.1842,0.4332,0.6401,basic
optuna_trial_1_seed_0,1.8773007616600657e-05,0.0,512,4,0.8372765251231769,0.005178930689682427,0.8453503637107755,2.5686714858756316e-06,6,300,50,scaffold,4.6700,1.4455,,1.9886,,51,True,2025-11-26 06:06:25,5.2190,-48.1957,-0.0220,-0.0220,8.1929,-177.1116,-0.2583,-0.3949,2.4238,-6.2314,0.5810,0.6097,basic+phys
optuna_trial_1_seed_1,1.8773007616600657e-05,0.0,512,4,0.8372765251231769,0.005178930689682427,0.8453503637107755,2.5686714858756316e-06,6,300,50,scaffold,4.9498,1.5506,,1.7393,,51,True,2025-11-26 06:07:32,5.7598,-50.5344,-0.0908,-0.1104,7.8132,-243.3381,-0.2425,-0.2948,2.1391,-6.9387,0.1551,0.1641,basic+phys
optuna_trial_1_seed_2,1.8773007616600657e-05,0.0,512,4,0.8372765251231769,0.005178930689682427,0.8453503637107755,2.5686714858756316e-06,6,300,50,scaffold,4.6601,5.0277,,5.3839,,56,True,2025-11-26 06:08:44,5.3519,-47.8846,-0.0483,-0.1052,7.7515,-186.1190,-0.3816,-0.3672,5.5253,-38.6943,0.1891,0.1011,basic+phys
optuna_trial_1_seed_3,1.8773007616600657e-05,0.0,512,4,0.8372765251231769,0.005178930689682427,0.8453503637107755,2.5686714858756316e-06,6,300,50,scaffold,3.1516,4.3830,,5.8175,,200,False,2025-11-26 06:13:03,4.7738,-35.8449,-0.0828,0.0254,5.5210,-45.3622,0.1655,0.1924,7.5248,-125.3865,-0.2090,-0.2331,basic+phys
optuna_trial_0_seed_3,3.5711358323366236e-05,0.2,32,9,0.16560049175407243,0.03804668442859017,0.3401152110872052,1.4463092844357558e-05,6,300,50,scaffold,0.3622,0.4314,,0.5674,,200,False,2025-11-26 06:13:04,0.7284,0.1721,0.6362,0.8395,0.5591,0.5246,0.7359,0.7241,0.7513,-0.2598,0.5269,0.6461,basic
optuna_trial_1_seed_4,1.8773007616600657e-05,0.0,512,4,0.8372765251231769,0.005178930689682427,0.8453503637107755,2.5686714858756316e-06,6,300,50,scaffold,3.0290,3.8472,,3.8183,,200,False,2025-11-26 06:17:37,4.7037,-38.7280,-0.0949,-0.0099,5.0671,-53.7014,-0.1067,-0.1371,5.3719,-37.0873,0.1605,0.1315,basic+phys
optuna_trial_3_seed_0,0.005101995250540661,0.2,128,6,0.12982670893729809,0.03281903905215981,0.02503547270477529,1.5160098793377895e-05,7,300,50,scaffold,0.1728,0.3239,,0.4593,,89,True,2025-11-26 06:20:06,0.2287,0.9057,0.9593,0.9593,0.4915,0.3589,0.7207,0.6806,0.6271,0.5160,0.7405,0.7813,basic+phys
optuna_trial_0_seed_4,3.5711358323366236e-05,0.2,32,9,0.16560049175407243,0.03804668442859017,0.3401152110872052,1.4463092844357558e-05,6,300,50,scaffold,0.3975,0.3180,,0.6738,,200,False,2025-11-26 06:20:46,0.7328,0.0771,0.7305,0.8896,0.4587,0.5517,0.7895,0.8222,0.9818,-0.2724,0.3716,0.4999,basic
optuna_trial_3_seed_1,0.005101995250540661,0.2,128,6,0.12982670893729809,0.03281903905215981,0.02503547270477529,1.5160098793377895e-05,7,300,50,scaffold,0.1748,0.3064,,0.4496,,75,True,2025-11-26 06:21:56,0.2429,0.9109,0.9557,0.9516,0.4721,0.1080,0.6058,0.6089,0.5812,0.4139,0.7665,0.7064,basic+phys
optuna_trial_1_seed_0,0.001026672587052753,0.0,256,5,0.44992383358978205,0.009233225593264014,0.43721063099440843,3.063516209936621e-06,5,300,50,scaffold,0.1013,0.5664,,0.8182,,91,True,2025-11-26 06:22:47,0.1696,0.9463,0.9731,0.9714,0.8480,-0.9083,0.6232,0.6825,1.1190,-0.5413,0.0615,-0.0180,basic
optuna_trial_3_seed_2,0.005101995250540661,0.2,128,6,0.12982670893729809,0.03281903905215981,0.02503547270477529,1.5160098793377895e-05,7,300,50,scaffold,0.2665,0.2966,,0.4814,,59,True,2025-11-26 06:23:22,0.3499,0.7916,0.9385,0.9390,0.5005,0.2199,0.5851,0.5195,0.6146,0.5089,0.7292,0.7427,basic+phys
optuna_trial_1_seed_1,0.001026672587052753,0.0,256,5,0.44992383358978205,0.009233225593264014,0.43721063099440843,3.063516209936621e-06,5,300,50,scaffold,0.1219,0.3723,,0.7311,,91,True,2025-11-26 06:24:48,0.1987,0.9378,0.9723,0.9682,0.7276,-1.1188,0.6144,0.5912,1.0807,-1.0263,0.0302,0.0736,basic
optuna_trial_3_seed_3,0.005101995250540661,0.2,128,6,0.12982670893729809,0.03281903905215981,0.02503547270477529,1.5160098793377895e-05,7,300,50,scaffold,0.1532,0.3018,,0.3935,,126,True,2025-11-26 06:26:25,0.2186,0.9239,0.9685,0.9712,0.4998,0.6200,0.8046,0.8359,0.4942,0.4548,0.7086,0.6745,basic+phys
optuna_trial_1_seed_2,0.001026672587052753,0.0,256,5,0.44992383358978205,0.009233225593264014,0.43721063099440843,3.063516209936621e-06,5,300,50,scaffold,0.1075,0.4650,,0.7899,,91,True,2025-11-26 06:26:51,0.1866,0.9415,0.9704,0.9743,0.6844,-0.4587,0.6329,0.6642,1.1631,-0.7588,0.1397,0.0910,basic
optuna_trial_1_seed_3,0.001026672587052753,0.0,256,5,0.44992383358978205,0.009233225593264014,0.43721063099440843,3.063516209936621e-06,5,300,50,scaffold,0.0857,0.3861,,0.4482,,120,True,2025-11-26 06:29:28,0.1480,0.9646,0.9825,0.9812,0.5427,0.5521,0.7609,0.7652,0.5777,0.2550,0.6131,0.6599,basic
optuna_trial_3_seed_4,0.005101995250540661,0.2,128,6,0.12982670893729809,0.03281903905215981,0.02503547270477529,1.5160098793377895e-05,7,300,50,scaffold,0.1303,0.3073,,0.4088,,151,True,2025-11-26 06:30:07,0.1810,0.9450,0.9738,0.9718,0.4211,0.6222,0.8098,0.8019,0.5382,0.6177,0.7952,0.7969,basic+phys
