experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,train_metric,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,train_auprc,train_accuracy,train_f1,train_sensitivity,train_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,features
optuna_trial_0_seed_3,0.0011981855669090926,0.30000000000000004,32,10,0.06794000611078647,0.08723808330050047,0.015835084928439998,1.15804596311781e-06,6,300,50,scaffold,100.0000,94.1327,,96.2963,,54,True,2025-11-26 02:14:36,1.0000,0.9950,0.9971,0.9942,1.0000,0.9668,0.9298,0.9583,0.9388,0.8750,0.9969,0.8205,0.8923,0.8056,1.0000,basic
optuna_trial_0_seed_2,0.00015050564982500007,0.30000000000000004,32,8,0.1891656212154828,0.06591005208078685,0.9718287216893055,4.696232588166651e-06,3,300,50,scaffold,99.7214,97.4468,,98.5199,,101,True,2025-11-26 02:16:15,0.9997,0.9752,0.9859,0.9721,1.0000,0.9921,0.8772,0.9213,0.8723,0.9000,0.9964,0.9316,0.9574,0.9574,0.8261,basic+phys
optuna_trial_0_seed_4,0.0011981855669090926,0.30000000000000004,32,10,0.06794000611078647,0.08723808330050047,0.015835084928439998,1.15804596311781e-06,6,300,50,scaffold,100.0000,85.5183,,89.1270,,87,True,2025-11-26 02:16:54,1.0000,1.0000,1.0000,1.0000,1.0000,0.8800,0.8421,0.8889,0.8780,0.7500,0.9764,0.9231,0.9573,0.9619,0.5833,basic
optuna_trial_1_seed_0,0.0028718200790788955,0.0,64,4,0.781480072997225,0.03740926656466292,0.1546199620571685,5.589993259509268e-05,4,300,50,scaffold,100.0000,90.9722,,99.1270,,82,True,2025-11-26 02:18:47,1.0000,1.0000,1.0000,1.0000,1.0000,0.9443,0.9123,0.9495,0.9792,0.5556,0.9990,0.9658,0.9810,0.9810,0.8333,basic
optuna_trial_0_seed_3,0.00015050564982500007,0.30000000000000004,32,8,0.1891656212154828,0.06591005208078685,0.9718287216893055,4.696232588166651e-06,3,300,50,scaffold,100.0000,98.9796,,94.2387,,183,True,2025-11-26 02:20:51,1.0000,0.9975,0.9985,0.9971,1.0000,0.9912,0.9474,0.9703,1.0000,0.6250,0.9943,0.9402,0.9671,0.9537,0.7778,basic+phys
optuna_trial_1_seed_1,0.0028718200790788955,0.0,64,4,0.781480072997225,0.03740926656466292,0.1546199620571685,5.589993259509268e-05,4,300,50,scaffold,100.0000,98.7037,,87.8972,,102,True,2025-11-26 02:21:06,1.0000,1.0000,1.0000,1.0000,1.0000,0.9907,0.9123,0.9425,0.9111,0.9167,0.9721,0.9487,0.9722,0.9813,0.6000,basic
optuna_trial_0_seed_4,0.00015050564982500007,0.30000000000000004,32,8,0.1891656212154828,0.06591005208078685,0.9718287216893055,4.696232588166651e-06,3,300,50,scaffold,99.5537,91.3110,,75.8730,,68,True,2025-11-26 02:22:35,0.9994,0.9703,0.9828,0.9689,0.9800,0.9380,0.8421,0.8941,0.9268,0.6250,0.9393,0.8718,0.9282,0.9238,0.4167,basic+phys
optuna_trial_1_seed_2,0.0028718200790788955,0.0,64,4,0.781480072997225,0.03740926656466292,0.1546199620571685,5.589993259509268e-05,4,300,50,scaffold,100.0000,98.5106,,95.3284,,76,True,2025-11-26 02:22:53,1.0000,0.9975,0.9986,0.9972,1.0000,0.9932,0.8596,0.9070,0.8298,1.0000,0.9872,0.9231,0.9529,0.9681,0.7391,basic
optuna_trial_1_seed_3,0.0028718200790788955,0.0,64,4,0.781480072997225,0.03740926656466292,0.1546199620571685,5.589993259509268e-05,4,300,50,scaffold,100.0000,99.2347,,98.4568,,67,True,2025-11-26 02:24:29,1.0000,1.0000,1.0000,1.0000,1.0000,0.9980,0.9474,0.9697,0.9796,0.7500,0.9988,0.9573,0.9763,0.9537,1.0000,basic
optuna_trial_1_seed_0,0.0006406643723100555,0.2,256,6,0.6062617459083907,0.05310664035277906,0.09816960596777598,1.298870552283369e-05,4,300,50,scaffold,100.0000,96.9907,,100.0000,,195,True,2025-11-26 02:26:19,1.0000,1.0000,1.0000,1.0000,1.0000,0.9919,0.9123,0.9462,0.9167,0.8889,1.0000,0.9915,0.9953,1.0000,0.9167,basic+phys
optuna_trial_1_seed_4,0.0028718200790788955,0.0,64,4,0.781480072997225,0.03740926656466292,0.1546199620571685,5.589993259509268e-05,4,300,50,scaffold,99.9944,87.1189,,89.4444,,96,True,2025-11-26 02:26:44,1.0000,0.9975,0.9986,0.9972,1.0000,0.8814,0.8421,0.8916,0.9024,0.6875,0.9855,0.8803,0.9314,0.9048,0.6667,basic
optuna_trial_1_seed_1,0.0006406643723100555,0.2,256,6,0.6062617459083907,0.05310664035277906,0.09816960596777598,1.298870552283369e-05,4,300,50,scaffold,100.0000,95.7407,,96.7290,,91,True,2025-11-26 02:28:03,1.0000,0.9926,0.9957,0.9914,1.0000,0.9868,0.9298,0.9556,0.9556,0.8333,0.9970,0.9060,0.9469,0.9159,0.8000,basic+phys
optuna_trial_2_seed_0,0.0037802370962216115,0.0,64,4,0.1009533446873191,0.028396107932901017,0.09879574003264126,3.379083599844402e-06,4,300,50,scaffold,100.0000,89.8148,,99.0476,,106,True,2025-11-26 02:29:16,1.0000,1.0000,1.0000,1.0000,1.0000,0.9403,0.8947,0.9375,0.9375,0.6667,0.9989,0.9829,0.9906,1.0000,0.8333,basic
optuna_trial_1_seed_2,0.0006406643723100555,0.2,256,6,0.6062617459083907,0.05310664035277906,0.09816960596777598,1.298870552283369e-05,4,300,50,scaffold,100.0000,97.0213,,98.0574,,139,True,2025-11-26 02:30:45,1.0000,0.9975,0.9986,0.9972,1.0000,0.9911,0.9123,0.9451,0.9149,0.9000,0.9954,0.9573,0.9735,0.9787,0.8696,basic+phys
optuna_trial_2_seed_1,0.0037802370962216115,0.0,64,4,0.1009533446873191,0.028396107932901017,0.09879574003264126,3.379083599844402e-06,4,300,50,scaffold,100.0000,98.8889,,87.4766,,107,True,2025-11-26 02:31:51,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.9298,0.9556,0.9556,0.8333,0.9752,0.9744,0.9862,1.0000,0.7000,basic
optuna_trial_1_seed_3,0.0006406643723100555,0.2,256,6,0.6062617459083907,0.05310664035277906,0.09816960596777598,1.298870552283369e-05,4,300,50,scaffold,100.0000,92.6020,,97.0165,,91,True,2025-11-26 02:32:30,1.0000,0.9926,0.9956,0.9913,1.0000,0.9759,0.9825,0.9899,1.0000,0.8750,0.9974,0.9231,0.9573,0.9352,0.7778,basic+phys
optuna_trial_2_seed_2,0.0037802370962216115,0.0,64,4,0.1009533446873191,0.028396107932901017,0.09879574003264126,3.379083599844402e-06,4,300,50,scaffold,100.0000,98.9362,,96.4847,,118,True,2025-11-26 02:34:36,1.0000,0.9975,0.9986,0.9972,1.0000,0.9964,0.8947,0.9318,0.8723,1.0000,0.9917,0.8974,0.9388,0.9787,0.5652,basic
optuna_trial_2_seed_3,0.0037802370962216115,0.0,64,4,0.1009533446873191,0.028396107932901017,0.09879574003264126,3.379083599844402e-06,4,300,50,scaffold,100.0000,99.4898,,96.1934,,53,True,2025-11-26 02:35:51,1.0000,1.0000,1.0000,1.0000,1.0000,0.9963,0.9298,0.9600,0.9796,0.6250,0.9969,0.9231,0.9573,0.9352,0.7778,basic
optuna_trial_1_seed_4,0.0006406643723100555,0.2,256,6,0.6062617459083907,0.05310664035277906,0.09816960596777598,1.298870552283369e-05,4,300,50,scaffold,100.0000,91.4634,,97.3016,,200,False,2025-11-26 02:36:22,1.0000,0.9950,0.9972,0.9944,1.0000,0.9615,0.8772,0.9195,0.9756,0.6250,0.9970,0.9231,0.9573,0.9619,0.5833,basic+phys
optuna_trial_2_seed_0,0.009006023396430387,0.0,256,7,0.3094243713616016,0.0236811410827667,0.02090268096027539,1.1426371934363642e-05,4,300,50,scaffold,100.0000,96.7593,,99.1270,,65,True,2025-11-26 02:37:38,1.0000,1.0000,1.0000,1.0000,1.0000,0.9933,0.8947,0.9375,0.9375,0.6667,0.9990,0.9658,0.9811,0.9905,0.7500,basic+phys
optuna_trial_2_seed_4,0.0037802370962216115,0.0,64,4,0.1009533446873191,0.028396107932901017,0.09879574003264126,3.379083599844402e-06,4,300,50,scaffold,100.0000,87.1189,,85.0794,,96,True,2025-11-26 02:38:10,1.0000,1.0000,1.0000,1.0000,1.0000,0.9043,0.8246,0.8780,0.8780,0.6875,0.9744,0.8889,0.9360,0.9048,0.7500,basic
optuna_trial_2_seed_1,0.009006023396430387,0.0,256,7,0.3094243713616016,0.0236811410827667,0.02090268096027539,1.1426371934363642e-05,4,300,50,scaffold,100.0000,98.8889,,97.8505,,64,True,2025-11-26 02:38:53,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.9298,0.9556,0.9556,0.8333,0.9980,0.9316,0.9626,0.9626,0.6000,basic+phys
optuna_trial_2_seed_2,0.009006023396430387,0.0,256,7,0.3094243713616016,0.0236811410827667,0.02090268096027539,1.1426371934363642e-05,4,300,50,scaffold,100.0000,98.2979,,99.3987,,66,True,2025-11-26 02:40:12,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.9123,0.9451,0.9149,0.9000,0.9987,0.9316,0.9588,0.9894,0.6957,basic+phys
optuna_trial_2_seed_3,0.009006023396430387,0.0,256,7,0.3094243713616016,0.0236811410827667,0.02090268096027539,1.1426371934363642e-05,4,300,50,scaffold,100.0000,97.7041,,85.6996,,51,True,2025-11-26 02:41:12,1.0000,1.0000,1.0000,1.0000,1.0000,0.9621,0.9649,0.9800,1.0000,0.7500,0.9756,0.3248,0.4317,0.2778,0.8889,basic+phys
optuna_trial_4_seed_0,0.0004125669228864267,0.1,64,7,0.019244930683563255,0.009110996603951054,0.7364812285111296,3.65120931567162e-06,5,300,50,scaffold,100.0000,93.5185,,97.9365,,94,True,2025-11-26 02:41:15,1.0000,1.0000,1.0000,1.0000,1.0000,0.9857,0.8947,0.9375,0.9375,0.6667,0.9975,0.9744,0.9858,0.9905,0.8333,basic
optuna_trial_2_seed_4,0.009006023396430387,0.0,256,7,0.3094243713616016,0.0236811410827667,0.02090268096027539,1.1426371934363642e-05,4,300,50,scaffold,100.0000,91.1585,,97.8571,,76,True,2025-11-26 02:42:42,1.0000,1.0000,1.0000,1.0000,1.0000,0.9557,0.8772,0.9195,0.9756,0.6250,0.9974,0.9658,0.9810,0.9810,0.8333,basic+phys
optuna_trial_4_seed_1,0.0004125669228864267,0.1,64,7,0.019244930683563255,0.009110996603951054,0.7364812285111296,3.65120931567162e-06,5,300,50,scaffold,100.0000,97.7778,,93.3645,,65,True,2025-11-26 02:42:53,1.0000,0.9950,0.9971,0.9943,1.0000,0.9932,0.8772,0.9231,0.9333,0.6667,0.9930,0.8803,0.9307,0.8785,0.9000,basic
optuna_trial_4_seed_2,0.0004125669228864267,0.1,64,7,0.019244930683563255,0.009110996603951054,0.7364812285111296,3.65120931567162e-06,5,300,50,scaffold,100.0000,98.5106,,91.3043,,61,True,2025-11-26 02:44:23,1.0000,0.9950,0.9972,0.9944,1.0000,0.9936,0.8772,0.9213,0.8723,0.9000,0.9502,0.8547,0.9050,0.8617,0.8261,basic
optuna_trial_4_seed_0,0.0013773296066454555,0.2,32,5,0.02421906026413478,0.01525612349494933,0.22133132482823936,5.963988734076741e-06,6,300,50,scaffold,100.0000,98.8426,,99.4444,,106,True,2025-11-26 02:45:56,1.0000,1.0000,1.0000,1.0000,1.0000,0.9933,0.8947,0.9375,0.9375,0.6667,0.9994,0.9658,0.9813,1.0000,0.6667,basic+phys
