experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,train_metric,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,train_rmse,train_r2,train_pearson,train_spearman,val_rmse,val_r2,val_pearson,val_spearman,test_rmse,test_r2,test_pearson,test_spearman,features
optuna_trial_14_seed_4,0.0015900805572192046,0.30000000000000004,128,8,0.9179631528309279,0.03079571780232821,0.056463938976887895,5.6497009406324675e-06,7,300,50,scaffold,1.6541,2.7139,,3.2375,,138,True,2025-11-26 10:14:59,16.8635,0.5967,0.8270,0.9333,7.3747,0.5157,0.7475,0.5632,7.1232,-0.0391,0.4211,0.6128,basic
optuna_trial_6_seed_0,0.0015749198701101828,0.4,256,8,0.3936757053255769,0.004708214855462694,0.04787198667519706,7.214403558168046e-06,7,300,50,scaffold,1.8719,2.7600,,6.2861,,69,True,2025-11-26 10:15:35,5.6257,0.3502,0.7278,0.8337,10.1364,-0.0122,0.1875,0.6546,47.6797,-0.0072,0.1055,0.6947,basic+phys
optuna_trial_6_seed_1,0.0015749198701101828,0.4,256,8,0.3936757053255769,0.004708214855462694,0.04787198667519706,7.214403558168046e-06,7,300,50,scaffold,2.8620,2.4540,,2.2812,,66,True,2025-11-26 10:17:11,25.6290,0.0778,0.2845,0.8189,5.7795,0.2202,0.5332,0.4935,6.2541,0.1678,0.4831,0.6964,basic+phys
optuna_trial_16_seed_0,0.00021536196922126408,0.30000000000000004,64,8,0.4284415040866126,0.019051034182452273,0.055549669694626914,1.8283948662222127e-06,7,300,50,scaffold,1.5829,2.7256,,6.2603,,75,True,2025-11-26 10:18:13,4.7797,0.5749,0.7610,0.8444,9.9757,0.0197,0.2326,0.6948,47.7070,-0.0084,0.0796,0.7169,basic
optuna_trial_6_seed_2,0.0015749198701101828,0.4,256,8,0.3936757053255769,0.004708214855462694,0.04787198667519706,7.214403558168046e-06,7,300,50,scaffold,1.8526,2.5398,,2.3958,,78,True,2025-11-26 10:19:00,5.7104,0.6257,0.7994,0.8650,6.6452,0.1232,0.3882,0.5732,5.3391,0.1941,0.5522,0.5020,basic+phys
optuna_trial_6_seed_3,0.0015749198701101828,0.4,256,8,0.3936757053255769,0.004708214855462694,0.04787198667519706,7.214403558168046e-06,7,300,50,scaffold,2.5851,3.5858,,2.7901,,63,True,2025-11-26 10:20:28,25.2770,0.0921,0.3264,0.8597,9.1442,0.0060,0.3741,0.7761,7.9349,0.0419,0.3124,0.5875,basic+phys
optuna_trial_16_seed_1,0.00021536196922126408,0.30000000000000004,64,8,0.4284415040866126,0.019051034182452273,0.055549669694626914,1.8283948662222127e-06,7,300,50,scaffold,2.7093,2.3446,,2.3481,,82,True,2025-11-26 10:20:55,23.4930,0.2281,0.5479,0.8582,5.7614,0.2251,0.5593,0.5032,6.5575,0.0851,0.3911,0.7034,basic
optuna_trial_6_seed_4,0.0015749198701101828,0.4,256,8,0.3936757053255769,0.004708214855462694,0.04787198667519706,7.214403558168046e-06,7,300,50,scaffold,2.6403,2.1835,,2.9130,,105,True,2025-11-26 10:22:52,17.0297,0.5875,0.7899,0.8653,7.0840,0.5531,0.7879,0.6246,6.4151,0.1572,0.5045,0.6065,basic+phys
optuna_trial_16_seed_2,0.00021536196922126408,0.30000000000000004,64,8,0.4284415040866126,0.019051034182452273,0.055549669694626914,1.8283948662222127e-06,7,300,50,scaffold,2.6131,2.5218,,2.4571,,101,True,2025-11-26 10:24:11,19.3885,0.4760,0.7074,0.8602,7.5439,-0.1301,0.2728,0.5393,5.2245,0.2283,0.5369,0.5491,basic
optuna_trial_7_seed_0,0.003957280296179706,0.4,128,9,0.07657521501948603,0.012298558991023464,0.1251117203766516,8.435868245083092e-05,6,300,50,scaffold,1.7653,2.7910,,6.3888,,57,True,2025-11-26 10:24:21,5.0744,0.5015,0.8394,0.8642,8.5004,0.2882,0.5457,0.7360,47.6448,-0.0058,0.1295,0.7345,basic+phys
optuna_trial_7_seed_1,0.003957280296179706,0.4,128,9,0.07657521501948603,0.012298558991023464,0.1251117203766516,8.435868245083092e-05,6,300,50,scaffold,2.7678,2.4886,,2.4520,,71,True,2025-11-26 10:26:08,21.7626,0.3377,0.6124,0.8858,5.5803,0.2730,0.5860,0.5271,6.3264,0.1484,0.4360,0.5977,basic+phys
optuna_trial_16_seed_3,0.00021536196922126408,0.30000000000000004,64,8,0.4284415040866126,0.019051034182452273,0.055549669694626914,1.8283948662222127e-06,7,300,50,scaffold,2.0835,3.5370,,2.7454,,110,True,2025-11-26 10:27:37,18.1649,0.5144,0.8665,0.8974,7.9693,0.2451,0.5531,0.7058,7.0748,0.2384,0.6066,0.5686,basic
optuna_trial_7_seed_2,0.003957280296179706,0.4,128,9,0.07657521501948603,0.012298558991023464,0.1251117203766516,8.435868245083092e-05,6,300,50,scaffold,3.0527,2.5939,,2.4464,,61,True,2025-11-26 10:27:41,18.5593,0.5198,0.7308,0.8750,7.8452,-0.2221,0.2355,0.5591,5.4033,0.1746,0.5075,0.5854,basic+phys
optuna_trial_7_seed_3,0.003957280296179706,0.4,128,9,0.07657521501948603,0.012298558991023464,0.1251117203766516,8.435868245083092e-05,6,300,50,scaffold,2.1090,3.4767,,2.6436,,97,True,2025-11-26 10:30:09,20.1753,0.4218,0.6971,0.8900,9.8576,-0.1551,0.3536,0.7880,5.9134,0.4679,0.7420,0.5291,basic+phys
optuna_trial_16_seed_4,0.00021536196922126408,0.30000000000000004,64,8,0.4284415040866126,0.019051034182452273,0.055549669694626914,1.8283948662222127e-06,7,300,50,scaffold,2.1574,2.6237,,3.4887,,126,True,2025-11-26 10:31:35,16.5366,0.6119,0.8048,0.9043,7.0650,0.5555,0.7553,0.5209,8.3251,-0.4193,0.3421,0.5840,basic
optuna_trial_7_seed_4,0.003957280296179706,0.4,128,9,0.07657521501948603,0.012298558991023464,0.1251117203766516,8.435868245083092e-05,6,300,50,scaffold,2.4521,2.4561,,3.0168,,156,True,2025-11-26 10:34:11,15.8628,0.6424,0.8134,0.9077,7.6030,0.4853,0.7839,0.5716,6.4544,0.1469,0.5054,0.6027,basic+phys
optuna_trial_22_seed_0,0.00013956839557749788,0.30000000000000004,64,8,0.5107709607659421,0.01623324302475881,0.04855922610150196,2.4799039906572294e-06,7,300,50,scaffold,1.7785,2.7295,,6.3700,,75,True,2025-11-26 10:38:11,5.3612,0.4652,0.7053,0.8603,9.9290,0.0288,0.2353,0.7255,47.7753,-0.0113,0.0704,0.7055,basic
optuna_trial_14_seed_0,0.0009338312638657333,0.4,512,5,0.0707322001480347,0.02626986315824758,0.28068846155705995,1.737284089812085e-05,5,300,50,scaffold,2.2835,2.7839,,6.3640,,166,True,2025-11-26 10:41:27,6.7780,0.2843,0.6112,0.8453,9.6986,0.0734,0.3255,0.7596,47.6817,-0.0073,0.1113,0.6885,basic+phys
optuna_trial_22_seed_1,0.00013956839557749788,0.30000000000000004,64,8,0.5107709607659421,0.01623324302475881,0.04855922610150196,2.4799039906572294e-06,7,300,50,scaffold,2.6043,2.4198,,2.3041,,119,True,2025-11-26 10:42:06,21.7605,0.3360,0.6204,0.8753,5.4650,0.3027,0.6038,0.5206,6.4432,0.1167,0.4223,0.6890,basic
optuna_trial_14_seed_1,0.0009338312638657333,0.4,512,5,0.0707322001480347,0.02626986315824758,0.28068846155705995,1.737284089812085e-05,5,300,50,scaffold,2.2540,2.5020,,2.3030,,200,False,2025-11-26 10:45:36,8.1587,0.2627,0.5367,0.8060,6.1127,0.1277,0.5526,0.6608,6.4955,0.1023,0.3896,0.6607,basic+phys
optuna_trial_22_seed_2,0.00013956839557749788,0.30000000000000004,64,8,0.5107709607659421,0.01623324302475881,0.04855922610150196,2.4799039906572294e-06,7,300,50,scaffold,2.2310,2.5193,,2.4587,,148,True,2025-11-26 10:47:15,16.9668,0.5965,0.7907,0.9041,6.6761,0.1150,0.4218,0.5672,5.0656,0.2746,0.5568,0.5321,basic
optuna_trial_14_seed_2,0.0009338312638657333,0.4,512,5,0.0707322001480347,0.02626986315824758,0.28068846155705995,1.737284089812085e-05,5,300,50,scaffold,4.0705,2.5269,,2.4885,,143,True,2025-11-26 10:48:38,32.1653,0.0121,0.1907,0.8375,6.9083,0.0524,0.3094,0.5939,5.7954,0.0505,0.3744,0.5063,basic+phys
optuna_trial_22_seed_3,0.00013956839557749788,0.30000000000000004,64,8,0.5107709607659421,0.01623324302475881,0.04855922610150196,2.4799039906572294e-06,7,300,50,scaffold,1.8717,3.7376,,2.7023,,84,True,2025-11-26 10:50:10,6.7702,0.3670,0.6174,0.8825,10.0883,-0.2098,0.3170,0.7377,7.8521,0.0618,0.4940,0.6101,basic
optuna_trial_14_seed_3,0.0009338312638657333,0.4,512,5,0.0707322001480347,0.02626986315824758,0.28068846155705995,1.737284089812085e-05,5,300,50,scaffold,3.4123,3.6335,,2.7785,,190,True,2025-11-26 10:52:42,31.3741,0.0165,0.1790,0.8594,9.3849,-0.0470,0.2680,0.7523,7.8895,0.0529,0.3682,0.5771,basic+phys
optuna_trial_14_seed_4,0.0009338312638657333,0.4,512,5,0.0707322001480347,0.02626986315824758,0.28068846155705995,1.737284089812085e-05,5,300,50,scaffold,3.7219,3.8893,,2.7797,,115,True,2025-11-26 10:55:08,31.8837,0.0110,0.1765,0.7619,10.8616,-0.0505,0.1353,0.5051,7.0364,-0.0139,0.2847,0.5834,basic+phys
optuna_trial_22_seed_4,0.00013956839557749788,0.30000000000000004,64,8,0.5107709607659421,0.01623324302475881,0.04855922610150196,2.4799039906572294e-06,7,300,50,scaffold,2.0187,2.6033,,3.2872,,194,True,2025-11-26 10:56:44,16.3436,0.6211,0.8087,0.9107,7.4972,0.4995,0.7505,0.5335,7.0505,-0.0180,0.4380,0.5815,basic
optuna_trial_23_seed_0,0.000336876922010761,0.30000000000000004,64,8,0.9602314850529541,0.03976797367608569,0.032884938338385655,1.8796439180555906e-06,6,300,50,scaffold,1.7581,2.7866,,6.3271,,66,True,2025-11-26 10:58:56,5.0442,0.5174,0.7212,0.8471,9.9553,0.0237,0.2180,0.6530,47.6538,-0.0061,0.1163,0.7159,basic
optuna_trial_17_seed_0,0.007084797009203431,0.2,64,10,0.47813976535139946,0.0070101385598343524,0.02549778142895608,3.3499672710693085e-05,7,300,50,scaffold,0.9760,2.6133,,6.3405,,90,True,2025-11-26 10:59:13,3.0457,0.8153,0.9090,0.8984,8.5488,0.2801,0.5647,0.6980,47.0146,0.0207,0.2049,0.5470,basic+phys
optuna_trial_17_seed_1,0.007084797009203431,0.2,64,10,0.47813976535139946,0.0070101385598343524,0.02549778142895608,3.3499672710693085e-05,7,300,50,scaffold,1.3500,1.9151,,6.3495,,54,True,2025-11-26 11:00:58,4.2534,0.7188,0.8779,0.8919,4.2407,0.3760,0.6369,0.6964,47.5524,-0.0019,0.1432,0.6214,basic+phys
optuna_trial_23_seed_1,0.000336876922010761,0.30000000000000004,64,8,0.9602314850529541,0.03976797367608569,0.032884938338385655,1.8796439180555906e-06,6,300,50,scaffold,1.7132,1.8433,,6.2552,,85,True,2025-11-26 11:01:44,5.4965,0.5316,0.7381,0.8468,4.7353,0.2220,0.5000,0.6609,47.4643,0.0018,0.1121,0.6317,basic
optuna_trial_23_seed_2,0.000336876922010761,0.30000000000000004,64,8,0.9602314850529541,0.03976797367608569,0.032884938338385655,1.8796439180555906e-06,6,300,50,scaffold,1.6751,3.2889,,6.3735,,63,True,2025-11-26 11:03:50,4.8780,0.5534,0.7571,0.8778,10.3104,-0.0116,0.2024,0.4470,47.7199,-0.0089,0.1180,0.6874,basic
optuna_trial_17_seed_2,0.007084797009203431,0.2,64,10,0.47813976535139946,0.0070101385598343524,0.02549778142895608,3.3499672710693085e-05,7,300,50,scaffold,0.9703,3.4537,,6.5373,,97,True,2025-11-26 11:04:02,2.9960,0.8310,0.9328,0.9286,9.7160,0.1017,0.3980,0.4547,47.4739,0.0014,0.1162,0.5500,basic+phys
optuna_trial_17_seed_3,0.007084797009203431,0.2,64,10,0.47813976535139946,0.0070101385598343524,0.02549778142895608,3.3499672710693085e-05,7,300,50,scaffold,1.4149,2.2828,,6.2126,,58,True,2025-11-26 11:05:50,4.1206,0.7288,0.9056,0.8859,6.2925,-0.2209,0.1598,0.4192,47.5647,-0.0024,0.0974,0.6362,basic+phys
optuna_trial_23_seed_3,0.000336876922010761,0.30000000000000004,64,8,0.9602314850529541,0.03976797367608569,0.032884938338385655,1.8796439180555906e-06,6,300,50,scaffold,1.7314,2.1795,,6.3407,,69,True,2025-11-26 11:06:02,5.6188,0.5046,0.7148,0.8486,5.6670,0.0098,0.2969,0.5015,47.6803,-0.0073,0.0890,0.6771,basic
optuna_trial_17_seed_4,0.007084797009203431,0.2,64,10,0.47813976535139946,0.0070101385598343524,0.02549778142895608,3.3499672710693085e-05,7,300,50,scaffold,1.5906,1.4182,,6.2459,,55,True,2025-11-26 11:07:33,4.4443,0.6968,0.8918,0.8714,6.5161,-4.0714,0.1039,0.2850,47.5702,-0.0026,0.1198,0.7045,basic+phys
optuna_trial_23_seed_4,0.000336876922010761,0.30000000000000004,64,8,0.9602314850529541,0.03976797367608569,0.032884938338385655,1.8796439180555906e-06,6,300,50,scaffold,1.9751,1.4842,,6.4740,,58,True,2025-11-26 11:07:55,6.1093,0.4386,0.6685,0.8506,3.1753,-0.2042,0.2735,0.5467,47.7391,-0.0097,0.1190,0.6498,basic
optuna_trial_24_seed_0,0.0003934097729039905,0.2,64,9,0.8414447800782656,0.04356716243972983,0.028628650196629985,4.063497118029655e-06,6,300,50,scaffold,1.4063,2.7678,,6.3772,,65,True,2025-11-26 11:10:02,4.3097,0.6545,0.8195,0.8651,9.7605,0.0615,0.2705,0.6392,47.7254,-0.0092,0.0619,0.6697,basic
optuna_trial_21_seed_0,0.0022450649587935968,0.4,256,9,0.5322220009670036,0.0030394997639542056,0.06086587408825826,1.2100158289060342e-05,7,300,50,scaffold,1.7847,2.6753,,6.2228,,67,True,2025-11-26 11:10:33,5.2417,0.4794,0.7497,0.8450,9.9099,0.0325,0.2506,0.7187,47.5855,-0.0033,0.1206,0.6937,basic+phys
optuna_trial_21_seed_1,0.0022450649587935968,0.4,256,9,0.5322220009670036,0.0030394997639542056,0.06086587408825826,1.2100158289060342e-05,7,300,50,scaffold,2.9788,1.9642,,2.0528,,59,True,2025-11-26 11:11:46,24.5524,0.1642,0.4110,0.8612,5.2857,-0.5490,0.1986,0.5330,5.0002,0.1497,0.4471,0.5677,basic+phys
optuna_trial_21_seed_2,0.0022450649587935968,0.4,256,9,0.5322220009670036,0.0030394997639542056,0.06086587408825826,1.2100158289060342e-05,7,300,50,scaffold,2.5630,2.5022,,2.3178,,96,True,2025-11-26 11:13:45,18.5318,0.5209,0.7333,0.8939,6.6690,-0.0208,0.6718,0.5936,5.2952,0.0464,0.3919,0.5225,basic+phys
optuna_trial_21_seed_3,0.0022450649587935968,0.4,256,9,0.5322220009670036,0.0030394997639542056,0.06086587408825826,1.2100158289060342e-05,7,300,50,scaffold,2.6216,4.2622,,2.0427,,71,True,2025-11-26 11:15:12,25.0506,0.1075,0.3289,0.8742,10.9486,0.0605,0.4990,0.5864,4.8849,0.1884,0.4755,0.5467,basic+phys
optuna_trial_21_seed_4,0.0022450649587935968,0.4,256,9,0.5322220009670036,0.0030394997639542056,0.06086587408825826,1.2100158289060342e-05,7,300,50,scaffold,2.9367,2.1533,,2.1249,,62,True,2025-11-26 11:16:27,22.9678,0.2680,0.5382,0.8598,8.3175,-1.9825,0.3344,0.5435,5.0240,0.1416,0.4193,0.5554,basic+phys
final_best_VDss_Lombardo_basic_phys_seed_0,0.007084797009203431,0.2,64,10,0.47813976535139946,0.0070101385598343524,0.02549778142895608,3.3499672710693085e-05,7,300,50,scaffold,2.4959,3.1583,,2.2164,,81,True,2025-11-26 11:26:29,23.5972,0.2136,0.5416,0.8360,8.9480,0.2602,0.5199,0.4978,5.5246,-0.0381,0.2728,0.4781,basic+phys
final_best_VDss_Lombardo_basic_phys_seed_1,0.007084797009203431,0.2,64,10,0.47813976535139946,0.0070101385598343524,0.02549778142895608,3.3499672710693085e-05,7,300,50,scaffold,2.5138,2.0420,,2.0856,,89,True,2025-11-26 11:28:59,22.4282,0.3020,0.6824,0.8486,4.8641,-0.3118,0.3604,0.5255,5.2559,0.0605,0.3334,0.4479,basic+phys
final_best_VDss_Lombardo_basic_phys_seed_2,0.007084797009203431,0.2,64,10,0.47813976535139946,0.0070101385598343524,0.02549778142895608,3.3499672710693085e-05,7,300,50,scaffold,3.5551,2.4593,,2.0749,,56,True,2025-11-26 11:30:39,26.4563,0.0249,0.2363,0.7406,4.9818,0.4304,0.6599,0.5606,5.1990,0.0807,0.3329,0.5018,basic+phys
final_best_VDss_Lombardo_basic_phys_seed_3,0.007084797009203431,0.2,64,10,0.47813976535139946,0.0070101385598343524,0.02549778142895608,3.3499672710693085e-05,7,300,50,scaffold,3.0405,4.0771,,2.1327,,59,True,2025-11-26 11:32:35,25.8785,0.0502,0.2726,0.7342,9.7680,0.2522,0.5355,0.5629,5.0841,0.1209,0.3743,0.4780,basic+phys
final_best_VDss_Lombardo_basic_phys_seed_4,0.007084797009203431,0.2,64,10,0.47813976535139946,0.0070101385598343524,0.02549778142895608,3.3499672710693085e-05,7,300,50,scaffold,3.8044,2.3253,,2.2008,,53,True,2025-11-26 11:34:19,26.5979,0.0184,0.1961,0.6452,9.5719,-2.9499,0.2189,0.6018,5.0540,0.1313,0.3999,0.4284,basic+phys
