number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_beta,params_decay,params_dropout_ratio,params_emb_dim,params_lr,params_min_temp,params_num_experts,params_num_layer,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
10,0.3047273278236389,2025-11-26 07:22:16.400061,2025-11-26 07:35:47.347843,0 days 00:13:30.947782,0.034777666125424496,128,0.09043060650602681,5.952345289548211e-05,0.1,300,0.009768939850697411,0.023211419913785458,10,7,0.32598790526390076,,,COMPLETE
11,0.311070454120636,2025-11-26 07:35:47.348148,2025-11-26 07:49:28.275046,0 days 00:13:40.926898,0.03542962381378556,128,0.08609431059694715,8.46894678076503e-05,0.1,300,0.008505755192332843,0.02083565930938568,10,7,0.4834992587566376,0.3301253616809845,,COMPLETE
12,0.32764425277709963,2025-11-26 07:49:28.275650,2025-11-26 08:06:31.173907,0 days 00:17:02.898257,0.04206804757656204,128,0.04709717109183718,8.44204823816661e-05,0.1,300,0.002900152708027131,0.03687486738489812,10,7,0.3497793674468994,,,COMPLETE
13,1.458685040473938,2025-11-26 08:06:31.174563,2025-11-26 08:06:46.981296,0 days 00:00:15.806733,0.043793437195439114,128,0.09846305777428739,3.8574188439796773e-05,0.1,300,0.0014573848122509771,0.04018378976141278,3,7,1.458685040473938,,,PRUNED
14,2.4152181148529053,2025-11-26 08:06:46.981562,2025-11-26 08:07:01.518330,0 days 00:00:14.536768,0.39458671779316856,256,0.04827181313522795,4.585498364562639e-05,0.2,300,0.003103986942933194,0.010107371367931661,5,7,2.4152181148529053,,,PRUNED
15,0.3767147362232208,2025-11-26 08:07:01.518749,2025-11-26 08:07:45.641104,0 days 00:00:44.122355,0.02478941209262042,128,0.012977234374331549,2.0407777398133337e-05,0.2,300,0.00634248015725445,0.028858119237668945,9,6,0.8553981781005859,0.3767147362232208,,PRUNED
16,0.31579230427742006,2025-11-26 08:07:45.641297,2025-11-26 08:26:36.726197,0 days 00:18:51.084900,0.06397748856387181,128,0.0221747843702218,5.085643512822931e-05,0.1,300,0.0018185574629185658,0.05797072261939266,6,7,0.31334349513053894,,,COMPLETE
17,1.483971118927002,2025-11-26 08:26:36.726510,2025-11-26 08:28:45.406766,0 days 00:02:08.680256,0.32031388585983306,128,0.001086100757429532,8.267448885309807e-06,0.0,300,0.0002517111800210788,0.018331974218597946,5,6,1.483971118927002,,,PRUNED
18,0.9794139862060547,2025-11-26 08:28:45.407054,2025-11-26 08:29:25.743715,0 days 00:00:40.336661,0.07096091907907337,256,0.06085166287046179,1.6864158680347016e-05,0.2,300,0.0006991289514165458,0.02160074741804897,9,4,0.9794139862060547,,,PRUNED
19,0.3163339853286743,2025-11-26 08:29:25.743936,2025-11-26 08:44:01.137329,0 days 00:14:35.393393,0.022460381775195177,32,0.032259758355291074,6.8618730709948455e-06,0.1,300,0.00876011149421176,0.0520912764453119,3,7,0.3863521218299866,0.34450697898864746,0.31871920824050903,COMPLETE
