number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_beta,params_decay,params_dropout_ratio,params_emb_dim,params_lr,params_min_temp,params_num_experts,params_num_layer,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
20,3.275648355484009,2025-11-26 10:33:55.537813,2025-11-26 10:34:37.885921,0 days 00:00:42.348108,0.41635683313908123,256,0.06335465776970427,1.1541705649884211e-05,0.4,300,1.8795806403461983e-05,0.17900873343614826,6,7,3.275648355484009,,,PRUNED
21,2.779038190841675,2025-11-26 10:34:37.886297,2025-11-26 10:35:45.972850,0 days 00:01:08.086553,0.432428597852263,64,0.014944059595872554,1.398838794123048e-06,0.30000000000000004,300,0.00023778174423701493,0.06772339452569205,8,7,2.809279203414917,2.779038190841675,,PRUNED
22,2.801900863647461,2025-11-26 10:35:45.973122,2025-11-26 10:56:44.800683,0 days 00:20:58.827561,0.5107709607659421,64,0.01623324302475881,2.4799039906572294e-06,0.30000000000000004,300,0.00013956839557749788,0.04855922610150196,8,7,2.729457378387451,,,COMPLETE
23,2.3165114402770994,2025-11-26 10:56:44.801388,2025-11-26 11:07:55.584475,0 days 00:11:10.783087,0.9602314850529541,64,0.03976797367608569,1.8796439180555906e-06,0.30000000000000004,300,0.000336876922010761,0.032884938338385655,8,6,,,,COMPLETE
24,0.0,2025-11-26 11:07:55.584788,2025-11-26 11:10:02.667531,0 days 00:02:07.082743,0.8414447800782656,64,0.04356716243972983,4.063497118029655e-06,0.2,300,0.0003934097729039905,0.028628650196629985,9,6,,,,COMPLETE
25,0.0,2025-11-26 11:10:02.667792,2025-11-26 11:10:02.683509,0 days 00:00:00.015717,0.9673464771203526,64,0.040133706768579275,3.670781919346215e-06,0.2,300,0.000929053361958599,0.026511218223110363,7,6,,,,COMPLETE
26,0.0,2025-11-26 11:10:02.683674,2025-11-26 11:10:02.698530,0 days 00:00:00.014856,0.2849217645208273,64,0.043483517992490256,3.6156929314339094e-06,0.2,300,0.00041213223780602737,0.028555415566460886,6,6,,,,COMPLETE
27,0.0,2025-11-26 11:10:02.698667,2025-11-26 11:10:02.713513,0 days 00:00:00.014846,0.21046294211786845,64,0.049490555115652764,4.045209215841454e-06,0.2,300,0.0008248530340989685,0.023435543223563955,5,5,,,,COMPLETE
28,0.0,2025-11-26 11:10:02.713652,2025-11-26 11:10:02.728471,0 days 00:00:00.014819,0.3354457360355152,64,0.03797213809795404,7.4458758735970195e-06,0.0,300,0.0003845078740445582,0.015602987261543674,4,6,,,,COMPLETE
29,0.0,2025-11-26 11:10:02.728609,2025-11-26 11:10:02.742845,0 days 00:00:00.014236,0.11451078247280855,64,0.00433248059728104,1.0751312652861422e-06,0.2,300,9.428235998264492e-05,0.01022714270553678,6,4,,,,COMPLETE
