experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0526,0.0001,0.1,32,5,1.0,0.1,0.1,0.0,5,300,50,scaffold,68.7954,,68.8280,,71,True,2025-11-19 06:28:36,0.4302,0.2963,0.4444,1.0000,0.0206,0.4673,0.2121,0.3158,0.9231,0.0377
exp_0527,0.001,0.0,32,7,0.1,0.1,0.1,0.0001,5,300,50,scaffold,64.8766,,67.8242,,61,True,2025-11-19 06:28:36,0.4090,0.2815,0.4393,1.0000,0.0000,0.2737,0.1970,0.3291,1.0000,0.0000
exp_0528,0.0001,0.1,32,7,0.1,0.1,0.1,0.0,5,300,50,scaffold,66.4731,,67.1460,,62,True,2025-11-19 06:28:45,0.4328,0.2889,0.4419,1.0000,0.0103,0.3865,0.2121,0.3333,1.0000,0.0189
exp_0529,0.001,0.1,512,7,0.1,1.0,0.1,0.0001,5,300,50,scaffold,65.1669,,67.9327,,59,True,2025-11-19 06:29:37,0.4386,0.3185,0.4390,0.9474,0.0722,0.3170,0.2727,0.3333,0.9231,0.1132
exp_0531,0.0001,0.3,32,3,1.0,0.01,1.0,0.0001,5,300,50,scaffold,55.1524,,64.6500,,117,True,2025-11-19 06:31:55,0.4792,0.2815,0.4393,1.0000,0.0000,0.2243,0.1970,0.3291,1.0000,0.0000
exp_0533,0.001,0.3,512,5,1.0,0.1,1.0,1e-05,5,300,50,scaffold,66.0377,,65.9251,,129,True,2025-11-19 06:34:07,0.4136,0.4296,0.4832,0.9474,0.2268,0.4970,0.3182,0.3478,0.9231,0.1698
exp_0525,1e-05,0.0,512,3,0.1,0.1,0.1,0.0,5,300,50,scaffold,39.9129,,61.3402,,500,False,2025-11-19 06:34:24,0.4464,0.3852,0.4503,0.8947,0.1856,0.1696,0.3333,0.2903,0.6923,0.2453
exp_0534,0.0001,0.1,32,5,0.1,0.01,1.0,1e-05,5,300,50,scaffold,67.9245,,68.5838,,66,True,2025-11-19 06:35:54,0.4217,0.2963,0.4444,1.0000,0.0206,0.4419,0.2121,0.3333,1.0000,0.0189
exp_0530,0.0001,0.1,512,3,1.0,1.0,1.0,0.0001,5,300,50,scaffold,57.9100,,65.9794,,484,True,2025-11-19 06:36:19,0.4921,0.3630,0.4557,0.9474,0.1340,0.2383,0.2879,0.3380,0.9231,0.1321
exp_0532,0.0001,0.1,512,3,0.1,0.1,1.0,0.0001,5,300,50,scaffold,57.9100,,67.1188,,424,True,2025-11-19 06:36:26,0.4596,0.4074,0.4737,0.9474,0.1959,0.2377,0.3030,0.3429,0.9231,0.1509
exp_0538,0.0001,0.1,512,5,1.0,1.0,0.1,0.0,5,300,50,scaffold,62.6996,,68.6381,,190,True,2025-11-19 06:39:31,0.4092,0.3852,0.4713,0.9737,0.1546,0.3919,0.2879,0.3380,0.9231,0.1321
exp_0535,0.001,0.3,32,3,0.01,0.01,0.1,1e-05,5,300,50,scaffold,65.8926,,65.2198,,207,True,2025-11-19 06:39:31,0.4403,0.2889,0.4419,1.0000,0.0103,0.3160,0.2424,0.3243,0.9231,0.0755
exp_0537,1e-05,0.1,512,7,0.1,0.1,1.0,1e-05,5,300,50,scaffold,64.4412,,49.3489,,345,True,2025-11-19 06:41:52,0.3209,0.3259,0.3974,0.7895,0.1443,0.3792,0.3788,0.3692,0.9231,0.2453
exp_0540,0.0001,0.0,512,5,1.0,0.01,1.0,0.0001,5,300,50,scaffold,70.5370,,65.4097,,155,True,2025-11-19 06:42:08,0.4402,0.3481,0.4568,0.9737,0.1031,0.4574,0.2424,0.3421,1.0000,0.0566
