experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0828,0.001,0.0,512,3,0.01,0.1,1.0,1e-05,5,300,50,scaffold,85.7833,,82.4331,,83,True,2025-11-19 21:16:04,0.5293,0.1687,0.2887,1.0000,0.0000,0.5747,0.1843,0.3113,1.0000,0.0000
exp_0823,1e-05,0.3,512,5,0.01,0.01,1.0,0.0001,5,300,50,scaffold,82.1245,,83.5223,,500,False,2025-11-19 21:17:24,0.5415,0.1691,0.2888,1.0000,0.0005,0.5508,0.1843,0.3113,1.0000,0.0000
exp_0826,0.0001,0.3,32,5,1.0,0.1,0.1,1e-05,5,300,50,scaffold,81.9530,,80.4527,,57,True,2025-11-19 21:18:23,0.4829,0.1687,0.2887,1.0000,0.0000,0.4556,0.1843,0.3113,1.0000,0.0000
exp_0829,0.001,0.3,512,7,0.01,0.1,1.0,0.0001,5,300,50,scaffold,84.6313,,78.1126,,63,True,2025-11-19 21:18:57,0.4118,0.1687,0.2887,1.0000,0.0000,0.4156,0.1843,0.3113,1.0000,0.0000
exp_0827,0.0001,0.1,32,3,0.01,0.1,1.0,1e-05,5,300,50,scaffold,84.1380,,73.5019,,70,True,2025-11-19 21:26:59,0.3738,0.1687,0.2887,1.0000,0.0000,0.3745,0.1843,0.3113,1.0000,0.0000
exp_0831,0.001,0.3,32,3,0.01,0.1,0.1,1e-05,5,300,50,scaffold,83.5766,,58.5532,,53,True,2025-11-19 21:29:08,0.1966,0.1687,0.2887,1.0000,0.0000,0.1808,0.1843,0.3113,1.0000,0.0000
exp_0830,0.0001,0.0,32,7,1.0,1.0,1.0,0.0,5,300,50,scaffold,83.9406,,83.1165,,64,True,2025-11-19 21:30:32,0.4922,0.1687,0.2887,1.0000,0.0000,0.5245,0.1843,0.3113,1.0000,0.0000
exp_0833,0.001,0.1,32,3,0.01,0.1,1.0,0.0001,5,300,50,scaffold,82.7858,,57.1157,,51,True,2025-11-19 21:38:53,0.1966,0.1687,0.2887,1.0000,0.0000,0.2004,0.1843,0.3113,1.0000,0.0000
exp_0832,1e-05,0.0,32,3,1.0,0.01,1.0,1e-05,5,300,50,scaffold,83.5506,,83.9624,,108,True,2025-11-19 21:40:19,0.5919,0.1687,0.2887,1.0000,0.0000,0.6122,0.1843,0.3113,1.0000,0.0000
exp_0837,0.0001,0.1,512,3,1.0,0.1,0.1,1e-05,5,300,50,scaffold,84.6668,,84.7037,,153,True,2025-11-19 21:47:10,0.5327,0.1710,0.2893,1.0000,0.0027,0.5811,0.1896,0.3127,1.0000,0.0065
exp_0834,1e-05,0.1,512,7,0.1,0.1,0.1,1e-05,5,300,50,scaffold,85.0410,,85.5313,,500,False,2025-11-19 21:50:03,0.5733,0.2148,0.3001,0.9977,0.0559,0.5908,0.2589,0.3322,1.0000,0.0915
exp_0836,0.0001,0.0,32,3,0.01,1.0,1.0,0.0001,5,300,50,scaffold,83.0214,,58.4590,,58,True,2025-11-19 21:51:44,0.1996,0.1687,0.2887,1.0000,0.0000,0.2362,0.1843,0.3113,1.0000,0.0000
exp_0835,1e-05,0.3,32,3,0.1,0.1,0.1,1e-05,5,300,50,scaffold,83.5197,,83.9034,,117,True,2025-11-19 21:53:12,0.5829,0.1687,0.2887,1.0000,0.0000,0.6081,0.1843,0.3113,1.0000,0.0000
