experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0627,0.0001,0.3,512,5,0.01,0.1,0.1,0.0001,5,300,50,scaffold,82.6835,,82.2181,,122,True,2025-11-19 13:14:31,0.6284,0.3369,0.4898,1.0000,0.0273,0.6775,0.3449,0.5050,0.9975,0.0162
exp_0626,0.001,0.0,32,3,0.01,0.01,0.1,0.0,5,300,50,scaffold,86.3298,,63.8871,,60,True,2025-11-19 13:19:39,0.3954,0.3183,0.4829,1.0000,0.0000,0.3652,0.3350,0.5019,1.0000,0.0000
exp_0628,0.0001,0.0,32,5,0.1,1.0,1.0,1e-05,5,300,50,scaffold,86.6570,,79.7338,,66,True,2025-11-19 13:21:20,0.6000,0.3183,0.4829,1.0000,0.0000,0.6461,0.3350,0.5019,1.0000,0.0000
exp_0630,0.001,0.1,512,3,0.1,0.01,0.1,0.0001,5,300,50,scaffold,83.1205,,68.4956,,56,True,2025-11-19 13:22:33,0.4377,0.3183,0.4829,1.0000,0.0000,0.4355,0.3350,0.5019,1.0000,0.0000
exp_0625,1e-05,0.1,512,3,0.01,0.01,1.0,0.0,5,300,50,scaffold,86.4314,,86.3011,,500,False,2025-11-19 13:22:38,0.7252,0.4308,0.5257,0.9909,0.1692,0.7616,0.3896,0.5214,0.9926,0.0858
exp_0629,0.0001,0.0,32,3,1.0,0.01,1.0,0.0001,5,300,50,scaffold,82.0997,,76.7651,,55,True,2025-11-19 13:24:55,0.5619,0.3183,0.4829,1.0000,0.0000,0.5583,0.3350,0.5019,1.0000,0.0000
exp_0634,0.001,0.0,512,7,0.1,0.1,1.0,1e-05,5,300,50,scaffold,88.3997,,85.9363,,61,True,2025-11-19 13:27:34,0.7005,0.3563,0.4969,0.9987,0.0564,0.7568,0.3565,0.5082,0.9926,0.0361
exp_0631,0.0001,0.1,32,3,0.01,0.01,0.1,0.0001,5,300,50,scaffold,82.2904,,68.0666,,55,True,2025-11-19 13:31:53,0.4240,0.3183,0.4829,1.0000,0.0000,0.4351,0.3350,0.5019,1.0000,0.0000
exp_0633,0.001,0.0,32,3,1.0,0.01,1.0,0.0001,5,300,50,scaffold,81.3972,,48.0547,,51,True,2025-11-19 13:32:14,0.2963,0.3183,0.4829,1.0000,0.0000,0.2580,0.3350,0.5019,1.0000,0.0000
exp_0632,0.001,0.1,32,3,0.1,0.1,1.0,1e-05,5,300,50,scaffold,85.7794,,66.5780,,51,True,2025-11-19 13:34:01,0.4075,0.3183,0.4829,1.0000,0.0000,0.3725,0.3350,0.5019,1.0000,0.0000
exp_0637,0.0001,0.3,512,3,0.1,0.01,0.1,0.0001,5,300,50,scaffold,81.5844,,79.2923,,108,True,2025-11-19 13:36:46,0.5994,0.3270,0.4858,0.9987,0.0133,0.6634,0.3383,0.5025,0.9975,0.0062
exp_0635,0.0001,0.0,32,3,0.01,0.1,0.1,0.0001,5,300,50,scaffold,82.3190,,62.0787,,55,True,2025-11-19 13:37:53,0.3850,0.3183,0.4829,1.0000,0.0000,0.4504,0.3350,0.5019,1.0000,0.0000
exp_0636,0.0001,0.0,32,7,1.0,0.1,0.1,1e-05,5,300,50,scaffold,87.9376,,85.7541,,58,True,2025-11-19 13:42:17,0.7157,0.3183,0.4829,1.0000,0.0000,0.7477,0.3350,0.5019,1.0000,0.0000
exp_0639,0.0001,0.1,32,3,1.0,0.01,0.1,0.0,5,300,50,scaffold,85.4303,,83.7022,,65,True,2025-11-19 13:48:52,0.6678,0.3183,0.4829,1.0000,0.0000,0.6883,0.3350,0.5019,1.0000,0.0000
exp_0638,1e-05,0.1,32,7,1.0,0.1,1.0,1e-05,5,300,50,scaffold,87.9194,,86.6936,,103,True,2025-11-19 13:54:59,0.7287,0.3187,0.4831,1.0000,0.0006,0.7689,0.3350,0.5019,1.0000,0.0000
exp_0641,0.0001,0.0,32,7,0.1,1.0,0.1,1e-05,5,300,50,scaffold,88.5437,,82.7870,,69,True,2025-11-19 13:55:14,0.6335,0.3187,0.4831,1.0000,0.0006,0.7203,0.3350,0.5019,1.0000,0.0000
exp_0640,1e-05,0.3,512,7,1.0,0.1,0.1,0.0,5,300,50,scaffold,88.0585,,87.3122,,500,False,2025-11-19 13:58:25,0.7364,0.4589,0.5386,0.9922,0.2098,0.7895,0.3978,0.5236,0.9877,0.1007
