number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_beta,params_decay,params_dropout_ratio,params_emb_dim,params_lr,params_min_temp,params_num_experts,params_num_layer,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
11,76.65303509793944,2025-11-26 08:14:01.163539,2025-11-26 08:25:33.153866,0 days 00:11:31.990327,0.03931052739374683,256,0.004563904833355559,2.111264563327113e-05,0.30000000000000004,300,0.009854688309462978,0.057759110551279164,4,7,75.86126629422719,79.12011173184358,,COMPLETE
12,76.95058909470893,2025-11-26 08:25:33.154207,2025-11-26 08:35:55.547056,0 days 00:10:22.392849,0.012987507551661932,256,0.003710102912674315,2.838394119712152e-05,0.30000000000000004,300,0.009705840587398696,0.04937649871010691,5,6,78.49162011173185,,,COMPLETE
13,71.39199255121042,2025-11-26 08:35:55.547497,2025-11-26 08:36:11.908901,0 days 00:00:16.361404,0.027989045113123216,256,0.003770005524540395,3.172650901101186e-05,0.30000000000000004,300,0.00987746009712914,0.05530713458602793,4,6,71.39199255121042,,,PRUNED
14,77.58379888268156,2025-11-26 08:36:11.909128,2025-11-26 08:38:38.185973,0 days 00:02:26.276845,0.01034690397213912,256,0.002930460264073799,9.219582071020934e-05,0.30000000000000004,300,0.008700973743635732,0.040820129928029976,5,6,77.58379888268156,,,PRUNED
15,72.71880819366852,2025-11-26 08:38:38.186221,2025-11-26 08:38:55.774666,0 days 00:00:17.588445,0.05011617554596815,256,0.001263744359146156,3.22055865301461e-05,0.1,300,8.502546560271032e-05,0.06977395064574403,4,6,72.71880819366852,,,PRUNED
16,74.83705772811918,2025-11-26 08:38:55.774961,2025-11-26 08:40:54.087876,0 days 00:01:58.312915,0.01814938030048899,32,0.005047804990967461,2.012979089336175e-05,0.30000000000000004,300,0.003706476887259387,0.028532532326112112,5,7,74.83705772811918,,,PRUNED
17,61.84823091247672,2025-11-26 08:40:54.088183,2025-11-26 08:43:16.156259,0 days 00:02:22.068076,0.061677937969593435,256,0.00211784406549333,8.015844966992434e-06,0.2,300,1.1692904798255356e-05,0.11269046414220861,5,5,61.84823091247672,,,PRUNED
18,72.6024208566108,2025-11-26 08:43:16.156537,2025-11-26 08:43:33.311191,0 days 00:00:17.154654,0.220267259435259,256,0.005164502545579735,3.396024234210977e-05,0.1,300,0.0008681570265823542,0.05498231851006389,3,6,72.6024208566108,,,PRUNED
19,74.27839851024208,2025-11-26 08:43:33.311470,2025-11-26 08:44:20.661592,0 days 00:00:47.350122,0.027847620913430984,256,0.001751958931423086,1.3551004664843039e-05,0.30000000000000004,300,0.0042978839017027304,0.30329488470371,7,4,74.27839851024208,,,PRUNED
20,68.50558659217877,2025-11-26 08:44:20.661884,2025-11-26 08:44:59.921892,0 days 00:00:39.260008,0.06925738542319368,32,0.016115089286152993,4.481143336773463e-05,0.1,300,0.0001741045982658933,0.019751176452104512,4,5,68.50558659217877,,,PRUNED
21,68.13314711359405,2025-11-26 08:44:59.922188,2025-11-26 08:45:16.496791,0 days 00:00:16.574603,0.01733750589068723,512,0.009758567853389133,1.8320440323536177e-06,0.4,300,0.0020628657522071313,0.011592593831072332,7,7,68.13314711359405,,,PRUNED
22,75.78364118374492,2025-11-26 08:45:16.497058,2025-11-26 09:02:02.098352,0 days 00:16:45.601294,0.017431362014591688,512,0.006617231270672803,1.9759400795855646e-05,0.4,300,0.0066683866002528085,0.01767349949145493,8,7,75.53538175046555,,,COMPLETE
23,76.44320297951583,2025-11-26 09:02:02.099047,2025-11-26 09:06:16.390090,0 days 00:04:14.291043,0.01443658417333001,64,0.003765462945196242,5.191880674566432e-06,0.5,300,0.002182827436840394,0.010089014944898233,5,7,76.44320297951583,,,PRUNED
24,75.78816085600347,2025-11-26 09:06:16.390432,2025-11-26 09:18:11.097611,0 days 00:11:54.707179,0.03556784451518897,128,0.011301627363397952,2.0743119721883035e-06,0.30000000000000004,300,0.004991870544986844,0.03952341024589809,9,6,74.34823091247674,75.52374301675977,,COMPLETE
25,69.80912476722531,2025-11-26 09:18:11.097945,2025-11-26 09:18:27.047661,0 days 00:00:15.949716,0.02209068066228374,512,0.05371677042202741,1.377686293372995e-05,0.2,300,0.0025935188001215566,0.11019016573852318,7,7,69.80912476722531,,,PRUNED
26,72.95158286778398,2025-11-26 09:18:27.047916,2025-11-26 09:19:17.384104,0 days 00:00:50.336188,0.010889974380946561,256,0.04142291382544993,2.389032721340202e-05,0.4,300,0.001472368305060691,0.04956453230104283,6,6,72.95158286778398,,,PRUNED
27,74.04562383612662,2025-11-26 09:19:17.384522,2025-11-26 09:20:09.954370,0 days 00:00:52.569848,0.023372708482963297,256,0.006665354981662006,6.81135271142073e-06,0.30000000000000004,300,0.007673371259574177,0.027325545060320734,5,7,74.04562383612662,,,PRUNED
28,69.97206703910615,2025-11-26 09:20:09.954577,2025-11-26 09:20:58.021450,0 days 00:00:48.066873,0.07789651687366955,512,0.0034877333488672144,3.0609652319330506e-06,0.5,300,0.000706736822569979,0.015618777112498643,4,6,69.97206703910615,,,PRUNED
29,70.9729981378026,2025-11-26 09:20:58.021660,2025-11-26 09:21:21.617950,0 days 00:00:23.596290,0.03945204926225188,128,0.012195145163849036,1.4821748855148131e-05,0.4,300,0.0002561159767401519,0.2082282756591654,3,7,70.9729981378026,,,PRUNED
