experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
retune_exp024,0.0001,0.3,512,3,0.01,0.1,0.1,0.0,5,300,50,random,71.1086,,65.5220,,100,False,2025-11-17 13:05:20,0.1437,0.0808,0.1495,1.0000,0.0000,0.2429,0.1361,0.2112,1.0000,0.0231
retune_exp025,0.0001,0.0,512,5,0.1,0.1,0.1,0.0,5,300,50,random,68.6425,,64.3544,,100,False,2025-11-17 13:05:52,0.1813,0.1212,0.1553,1.0000,0.0440,0.2096,0.1361,0.2112,1.0000,0.0231
retune_exp027,0.001,0.0,512,7,1.0,0.1,0.1,0.0001,5,300,50,random,80.0679,,51.2134,,59,True,2025-11-17 13:05:53,0.1383,0.1010,0.1470,0.9583,0.0256,0.2564,0.1293,0.2099,1.0000,0.0154
retune_exp026,0.0001,0.3,512,5,0.1,1.0,1.0,0.0,5,300,50,random,67.4434,,64.6139,,100,False,2025-11-17 13:06:13,0.1494,0.1077,0.1534,1.0000,0.0293,0.1784,0.1224,0.2086,1.0000,0.0077
retune_exp028,0.0001,0.0,512,5,0.1,1.0,0.1,0.0,5,300,50,random,68.8462,,65.1709,,100,False,2025-11-17 13:08:11,0.1700,0.1212,0.1553,1.0000,0.0440,0.2151,0.1361,0.2112,1.0000,0.0231
retune_exp029,0.001,0.3,512,5,0.1,0.01,1.0,0.0,5,300,50,random,70.8371,,64.4383,,100,False,2025-11-17 13:08:46,0.1948,0.1111,0.1538,1.0000,0.0330,0.2080,0.1361,0.2112,1.0000,0.0231
retune_exp031,0.001,0.0,512,3,1.0,0.1,0.1,0.0,5,300,50,random,73.2805,,66.1325,,97,True,2025-11-17 13:08:50,0.1702,0.1145,0.1543,1.0000,0.0366,0.2859,0.1361,0.2112,1.0000,0.0231
retune_exp030,0.0001,0.0,512,7,1.0,1.0,0.1,0.0001,5,300,50,random,80.9729,,49.3895,,100,False,2025-11-17 13:08:53,0.0989,0.1044,0.1419,0.9167,0.0330,0.2757,0.1429,0.2125,1.0000,0.0308
retune_exp034,0.001,0.3,512,3,0.01,0.01,0.1,0.0001,5,300,50,random,73.8688,,65.8272,,58,True,2025-11-17 13:10:32,0.1492,0.0808,0.1495,1.0000,0.0000,0.2214,0.1224,0.2086,1.0000,0.0077
retune_exp032,0.001,0.0,512,5,0.1,0.01,0.1,0.0,5,300,50,random,73.4842,,63.5607,,100,False,2025-11-17 13:11:05,0.2116,0.1145,0.1543,1.0000,0.0366,0.2362,0.1429,0.2125,1.0000,0.0308
retune_exp033,0.0001,0.3,512,5,0.01,0.1,1.0,0.0001,5,300,50,random,66.3122,,63.6523,,100,False,2025-11-17 13:11:42,0.1701,0.0909,0.1509,1.0000,0.0110,0.1692,0.1156,0.2073,1.0000,0.0000
retune_exp035,0.001,0.3,512,5,0.1,1.0,0.1,0.0,5,300,50,random,71.9005,,65.8806,,100,False,2025-11-17 13:11:53,0.1786,0.1212,0.1553,1.0000,0.0440,0.2172,0.1429,0.2125,1.0000,0.0308
retune_exp037,0.001,0.3,512,7,0.1,0.1,0.1,0.0001,5,300,50,random,81.1312,,49.0537,,51,True,2025-11-17 13:12:36,0.0819,0.4040,0.1366,0.5833,0.3883,0.2067,0.1156,0.2073,1.0000,0.0000
retune_exp036,0.0001,0.0,512,7,1.0,0.01,1.0,0.0001,5,300,50,random,80.9276,,49.8550,,100,False,2025-11-17 13:13:24,0.0977,0.1111,0.1429,0.9167,0.0403,0.2698,0.1429,0.2125,1.0000,0.0308
retune_exp038,0.001,0.0,512,3,0.1,0.01,0.1,0.0001,5,300,50,random,72.8959,,68.1319,,58,True,2025-11-17 13:13:27,0.1711,0.1044,0.1529,1.0000,0.0256,0.2302,0.1224,0.2086,1.0000,0.0077
retune_exp039,0.001,0.0,512,7,0.01,0.1,0.1,0.0001,5,300,50,random,78.9593,,52.1520,,59,True,2025-11-17 13:13:41,0.1591,0.1044,0.1529,1.0000,0.0256,0.2500,0.1361,0.2112,1.0000,0.0231
retune_exp040,0.0001,0.0,512,5,0.01,1.0,1.0,0.0001,5,300,50,random,67.8281,,65.5296,,100,False,2025-11-17 13:15:37,0.1835,0.1111,0.1538,1.0000,0.0330,0.1993,0.1361,0.2112,1.0000,0.0231
retune_exp043,0.001,0.0,512,3,1.0,0.1,0.1,0.0001,5,300,50,random,72.1946,,67.4145,,66,True,2025-11-17 13:15:40,0.1609,0.0943,0.1514,1.0000,0.0147,0.2416,0.1224,0.2086,1.0000,0.0077
retune_exp041,0.0001,0.3,512,7,0.01,0.1,1.0,0.0,5,300,50,random,80.7919,,49.6032,,81,True,2025-11-17 13:15:43,0.0893,0.1886,0.1423,0.8333,0.1319,0.2446,0.1361,0.2112,1.0000,0.0231
retune_exp042,0.0001,0.3,512,3,1.0,0.1,1.0,0.0,5,300,50,random,70.7240,,68.1777,,100,False,2025-11-17 13:16:20,0.1695,0.0909,0.1509,1.0000,0.0110,0.2516,0.1361,0.2112,1.0000,0.0231
