experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
retune_exp024,0.0001,0.0,512,7,1.0,0.01,0.1,0.0001,5,300,50,random,93.0435,,70.4040,,73,True,2025-11-17 19:00:06,0.4067,0.5536,0.4186,0.8182,0.4889,0.7889,0.5000,0.4167,1.0000,0.3913
retune_exp027,0.001,0.0,512,5,1.0,0.01,0.1,0.0,5,300,50,random,85.2174,,72.3232,,69,True,2025-11-17 19:00:45,0.5000,0.3571,0.3571,0.9091,0.2222,0.7160,0.5357,0.4348,1.0000,0.4348
retune_exp026,0.0001,0.0,512,7,1.0,1.0,1.0,0.0,5,300,50,random,93.0435,,72.5253,,77,True,2025-11-17 19:00:49,0.4448,0.5179,0.4000,0.8182,0.4444,0.7722,0.5357,0.4348,1.0000,0.4348
retune_exp025,0.0001,0.0,512,3,1.0,1.0,0.1,0.0001,5,300,50,random,68.6957,,61.2121,,100,False,2025-11-17 19:01:02,0.2891,0.2857,0.3333,0.9091,0.1333,0.3388,0.3571,0.3571,1.0000,0.2174
retune_exp029,0.001,0.0,512,7,0.01,0.01,0.1,0.0001,5,300,50,random,92.1739,,72.5253,,53,True,2025-11-17 19:01:41,0.4881,0.5893,0.4390,0.8182,0.5333,0.7158,0.4286,0.3846,1.0000,0.3043
retune_exp028,0.0001,0.3,512,3,1.0,1.0,0.1,0.0,5,300,50,random,68.6957,,66.8687,,100,False,2025-11-17 19:01:45,0.3933,0.3393,0.3509,0.9091,0.2000,0.3971,0.3571,0.3571,1.0000,0.2174
retune_exp030,0.0001,0.3,512,5,0.01,0.1,1.0,0.0001,5,300,50,random,82.6087,,67.0707,,84,True,2025-11-17 19:02:12,0.3226,0.4643,0.4000,0.9091,0.3556,0.5714,0.6071,0.4211,0.8000,0.5652
retune_exp031,0.001,0.3,512,3,1.0,1.0,1.0,0.0001,5,300,50,random,79.1304,,73.0303,,91,True,2025-11-17 19:02:32,0.5116,0.3214,0.3448,0.9091,0.1778,0.5455,0.3571,0.3571,1.0000,0.2174
retune_exp034,0.001,0.0,512,7,1.0,0.01,0.1,0.0,5,300,50,random,93.0435,,72.8283,,54,True,2025-11-17 19:03:09,0.5742,0.5536,0.4186,0.8182,0.4889,0.6997,0.4286,0.3846,1.0000,0.3043
retune_exp033,0.0001,0.3,512,7,0.1,0.01,1.0,0.0001,5,300,50,random,83.4783,,68.8889,,88,True,2025-11-17 19:03:11,0.4467,0.4464,0.3673,0.8182,0.3556,0.7204,0.4286,0.3846,1.0000,0.3043
retune_exp032,0.0001,0.3,512,3,1.0,0.01,0.1,0.0,5,300,50,random,68.6957,,67.1717,,100,False,2025-11-17 19:03:19,0.3949,0.3393,0.3509,0.9091,0.2000,0.3971,0.3571,0.3571,1.0000,0.2174
retune_exp035,0.0001,0.0,512,5,1.0,0.1,0.1,0.0,5,300,50,random,80.8696,,69.5960,,83,True,2025-11-17 19:03:55,0.3062,0.4107,0.4000,1.0000,0.2667,0.6601,0.4643,0.3478,0.8000,0.3913
retune_exp036,0.0001,0.0,512,7,0.01,0.1,1.0,0.0001,5,300,50,random,93.0435,,70.1010,,59,True,2025-11-17 19:04:10,0.4130,0.5893,0.4390,0.8182,0.5333,0.7889,0.5000,0.4167,1.0000,0.3913
