experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0144,0.0001,0.3,512,7,0.1,0.1,1.0,0.0,5,300,50,scaffold,74.7089,,81.9008,,100,True,2025-11-18 19:59:46,0.9406,0.8695,0.9242,0.9848,0.3846,0.8928,0.8916,0.9375,0.9880,0.4444
exp_0140,1e-05,0.1,32,5,1.0,0.1,0.1,1e-05,5,300,50,scaffold,73.7192,,81.5822,,175,True,2025-11-18 20:00:07,0.9364,0.8374,0.9083,0.9970,0.1667,0.8921,0.8473,0.9141,0.9880,0.1944
exp_0146,0.0001,0.0,32,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,75.4325,,81.9477,,67,True,2025-11-18 20:01:15,0.9416,0.8103,0.8950,1.0000,0.0128,0.8958,0.8325,0.9076,1.0000,0.0556
exp_0149,0.001,0.3,512,3,0.1,1.0,0.1,1e-05,5,300,50,scaffold,72.3387,,80.1282,,59,True,2025-11-18 20:02:24,0.9240,0.8103,0.8950,1.0000,0.0128,0.8780,0.8374,0.9101,1.0000,0.0833
exp_0145,0.001,0.1,32,5,0.01,0.1,0.1,0.0001,5,300,50,scaffold,80.0981,,64.6381,,167,True,2025-11-18 20:05:39,0.8539,0.8079,0.8937,1.0000,0.0000,0.8733,0.8227,0.9027,1.0000,0.0000
exp_0147,0.001,0.1,32,7,1.0,1.0,1.0,0.0001,5,300,50,scaffold,81.3373,,54.7412,,129,True,2025-11-18 20:05:40,0.8376,0.8079,0.8937,1.0000,0.0000,0.8582,0.8227,0.9027,1.0000,0.0000
exp_0151,0.001,0.3,512,3,1.0,0.01,0.1,1e-05,5,300,50,scaffold,72.6713,,81.8187,,60,True,2025-11-18 20:06:57,0.9418,0.8103,0.8950,1.0000,0.0128,0.8674,0.8227,0.9027,1.0000,0.0000
exp_0152,0.001,0.1,32,5,1.0,0.01,1.0,0.0,5,300,50,scaffold,74.7006,,79.3797,,51,True,2025-11-18 20:08:04,0.9259,0.8079,0.8937,1.0000,0.0000,0.8742,0.8227,0.9027,1.0000,0.0000
exp_0148,1e-05,0.0,32,3,1.0,0.1,1.0,1e-05,5,300,50,scaffold,77.1208,,83.4096,,181,True,2025-11-18 20:08:31,0.9458,0.8202,0.8999,1.0000,0.0641,0.8968,0.8325,0.9076,1.0000,0.0556
exp_0150,1e-05,0.3,32,7,1.0,0.01,0.1,0.0001,5,300,50,scaffold,76.7631,,80.8259,,142,True,2025-11-18 20:09:01,0.9354,0.8522,0.9160,0.9970,0.2436,0.9133,0.8473,0.9141,0.9880,0.1944
exp_0153,0.0001,0.0,32,7,0.01,1.0,0.1,0.0,5,300,50,scaffold,74.7339,,81.9145,,55,True,2025-11-18 20:09:34,0.9443,0.8103,0.8950,1.0000,0.0128,0.8789,0.8424,0.9126,1.0000,0.1111
exp_0154,0.001,0.1,512,3,0.1,1.0,1.0,0.0,5,300,50,scaffold,72.8876,,82.3151,,94,True,2025-11-18 20:09:54,0.9370,0.8177,0.8978,0.9909,0.0897,0.8795,0.8522,0.9176,1.0000,0.1667
