number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_beta,params_decay,params_dropout_ratio,params_emb_dim,params_lr,params_min_temp,params_num_experts,params_num_layer,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
10,0.39404329657554626,2025-11-26 08:04:34.072650,2025-11-26 08:04:58.580755,0 days 00:00:24.508105,0.0377157333199655,32,0.016113170792307778,1.1587351955682838e-06,0.0,300,0.0059038203199337355,0.011503924847085555,7,7,0.39404329657554626,,,PRUNED
11,10.547895431518555,2025-11-26 08:04:58.581185,2025-11-26 08:05:21.513326,0 days 00:00:22.932141,0.011675781832345255,512,0.029093887145948596,1.6222951981225548e-05,0.5,300,0.0068759306131867945,0.03728583453383631,8,6,10.547895431518555,,,PRUNED
12,0.3626971900463104,2025-11-26 08:05:21.513521,2025-11-26 08:23:33.121605,0 days 00:18:11.608084,0.03666522131185478,32,0.08804270333690468,1.5229312484532934e-05,0.1,300,0.0022535204666617945,0.04306607355901651,8,4,0.37316030263900757,,,COMPLETE
13,0.32560586333274844,2025-11-26 08:23:33.122061,2025-11-26 08:39:42.442771,0 days 00:16:09.320710,0.19008434094090643,128,0.00401193684903366,8.82317130473376e-06,0.30000000000000004,300,0.0020968871493498827,0.1619871442924299,9,7,0.4572635293006897,0.347881555557251,,COMPLETE
14,0.914024293422699,2025-11-26 08:39:42.443349,2025-11-26 08:39:57.630919,0 days 00:00:15.187570,0.18450609115888847,128,0.0036590157069655562,2.7197791048816566e-05,0.30000000000000004,300,0.0027430778024329855,0.19577191598292104,6,7,0.914024293422699,,,PRUNED
15,0.3993532657623291,2025-11-26 08:39:57.631309,2025-11-26 08:40:12.570610,0 days 00:00:14.939301,0.17447153532239,128,0.00272727792263001,9.758346505896224e-05,0.1,300,0.009772066972244288,0.1897398956979709,7,7,0.3993532657623291,,,PRUNED
16,0.3482961654663086,2025-11-26 08:40:12.571006,2025-11-26 08:42:17.052298,0 days 00:02:04.481292,0.08416528047115508,128,0.00897666787064613,6.688392162327134e-06,0.2,300,0.0039010123322049343,0.022849383199621588,9,6,0.4094909131526947,0.3482961654663086,,PRUNED
17,6.8336663246154785,2025-11-26 08:42:17.052602,2025-11-26 08:42:30.552126,0 days 00:00:13.499524,0.2840141214138315,512,0.00703008643578344,2.5656760547446422e-05,0.30000000000000004,300,0.0018048771822356444,0.055517221506528804,9,7,6.8336663246154785,,,PRUNED
18,5.20749044418335,2025-11-26 08:42:30.552506,2025-11-26 08:42:55.410426,0 days 00:00:24.857920,0.052625118114411215,32,0.019244629995548723,8.105741597817954e-06,0.4,300,1.0095022700390532e-05,0.17064864569242805,6,6,5.20749044418335,,,PRUNED
19,0.38176167011260986,2025-11-26 08:42:55.410881,2025-11-26 08:44:06.650056,0 days 00:01:11.239175,0.9684004659481114,32,0.0024977974371977736,1.4533707402133622e-06,0.1,300,0.003933927471168188,0.9568248843971963,8,7,0.38762202858924866,0.38176167011260986,,PRUNED
20,0.6851887702941895,2025-11-26 08:44:06.650345,2025-11-26 08:44:46.202773,0 days 00:00:39.552428,0.11900650000791012,128,0.006375181755683822,4.216032700682652e-06,0.0,300,0.0014834138217723976,0.05921171648640427,3,3,0.6851887702941895,,,PRUNED
21,3.9645426273345947,2025-11-26 08:44:46.202960,2025-11-26 08:45:05.111633,0 days 00:00:18.908673,0.02095179407107498,64,0.05248756413931138,9.918298101404788e-06,0.5,300,0.00064347708155281,0.1234761910980034,9,5,3.9645426273345947,,,PRUNED
22,0.43170565366744995,2025-11-26 08:45:05.111837,2025-11-26 08:47:39.658052,0 days 00:02:34.546215,0.021354223312279555,64,0.013250366006064936,2.0686107370942817e-05,0.4,300,0.0011477336833944243,0.02419545332801605,10,5,0.4428335428237915,0.43170565366744995,,PRUNED
23,5.915459632873535,2025-11-26 08:47:39.658299,2025-11-26 08:47:54.052709,0 days 00:00:14.394410,0.3319385705884674,512,0.0033006193019072686,1.039646478861379e-05,0.30000000000000004,300,0.0005640717762294895,0.26017841084206483,9,6,5.915459632873535,,,PRUNED
24,0.4149227440357208,2025-11-26 08:47:54.052916,2025-11-26 08:48:18.324858,0 days 00:00:24.271942,0.22872365951601095,32,0.026112697289642717,5.193496822647153e-06,0.2,300,0.0035014561205546696,0.11095319993270385,10,5,0.4149227440357208,,,PRUNED
25,5.611148357391357,2025-11-26 08:48:18.325208,2025-11-26 08:48:32.525278,0 days 00:00:14.200070,0.03600370150600485,128,0.005553568603236865,1.0611807451344821e-05,0.5,300,0.0001367020634273002,0.01019709524937597,7,4,5.611148357391357,,,PRUNED
26,0.32140888571739196,2025-11-26 08:48:32.525643,2025-11-26 09:07:53.583463,0 days 00:19:21.057820,0.12487064443158176,64,0.0530209678238433,3.2317029567556346e-05,0.4,300,0.009540835331295279,0.06587778199883934,9,6,,,,COMPLETE
27,0.3823338747024536,2025-11-26 09:07:53.584047,2025-11-26 09:09:15.323030,0 days 00:01:21.738983,0.13892421799003182,32,0.0019499678552492281,3.571491796615007e-05,0.4,300,0.00973637398064689,0.06344739283712102,8,7,0.3823338747024536,0.3823338747024536,,PRUNED
28,0.3236840069293976,2025-11-26 09:09:15.323349,2025-11-26 09:25:30.761802,0 days 00:16:15.438453,0.07498970231186426,64,0.01267796513980544,3.2690426663123296e-05,0.30000000000000004,300,0.0052413425532162215,0.022698628392173615,9,6,0.3334220051765442,,,COMPLETE
29,0.30858361124992373,2025-11-26 09:25:30.762292,2025-11-26 09:47:39.472778,0 days 00:22:08.710486,0.0721130024535629,64,0.05892811851608791,7.894147465691882e-05,0.2,300,0.006141042126569746,0.01562587685064674,8,6,,,,COMPLETE
