experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0263,0.0001,0.3,32,5,1.0,0.01,1.0,0.0,5,300,50,scaffold,66.8175,,63.8510,,57,True,2025-11-18 21:32:51,0.8408,0.7578,0.8622,1.0000,0.0000,0.8541,0.7969,0.8870,1.0000,0.0000
exp_0260,1e-05,0.3,32,5,0.1,0.1,0.1,0.0001,5,300,50,scaffold,66.2142,,53.5750,,99,True,2025-11-18 21:32:56,0.7873,0.7578,0.8610,0.9897,0.0323,0.8517,0.7969,0.8829,0.9608,0.1538
exp_0261,1e-05,0.1,32,5,0.1,1.0,0.1,1e-05,5,300,50,scaffold,66.0633,,57.1334,,107,True,2025-11-18 21:33:29,0.8177,0.7578,0.8610,0.9897,0.0323,0.8569,0.7969,0.8829,0.9608,0.1538
exp_0265,0.0001,0.0,32,3,1.0,0.1,1.0,0.0001,5,300,50,scaffold,60.6335,,67.1433,,74,True,2025-11-18 21:34:47,0.8575,0.7578,0.8622,1.0000,0.0000,0.7873,0.7969,0.8870,1.0000,0.0000
exp_0266,1e-05,0.1,512,7,0.1,0.1,1.0,0.0001,5,300,50,scaffold,64.7059,,55.1380,,78,True,2025-11-18 21:34:48,0.7931,0.5703,0.6857,0.6186,0.4194,0.8483,0.6406,0.7416,0.6471,0.6154
exp_0264,1e-05,0.3,32,7,0.01,1.0,1.0,0.0,5,300,50,scaffold,69.0799,,61.7559,,83,True,2025-11-18 21:35:01,0.8450,0.7656,0.8636,0.9794,0.0968,0.8491,0.7812,0.8750,0.9608,0.0769
exp_0268,0.0001,0.3,512,5,0.01,0.01,0.1,0.0001,5,300,50,scaffold,68.0241,,54.8720,,51,True,2025-11-18 21:35:43,0.8068,0.6562,0.7864,0.8351,0.0968,0.8619,0.7500,0.8519,0.9020,0.1538
exp_0262,0.0001,0.1,512,3,0.1,0.1,1.0,1e-05,5,300,50,scaffold,63.3484,,69.8703,,300,True,2025-11-18 21:35:46,0.8755,0.7344,0.8426,0.9381,0.0968,0.8188,0.7812,0.8679,0.9020,0.3077
exp_0269,1e-05,0.0,512,5,0.1,1.0,1.0,0.0001,5,300,50,scaffold,72.6998,,54.7389,,51,True,2025-11-18 21:35:57,0.7801,0.5234,0.6258,0.5258,0.5161,0.9062,0.6562,0.7609,0.6863,0.5385
exp_0267,0.001,0.1,32,5,1.0,0.01,0.1,0.0,5,300,50,scaffold,67.8733,,64.7489,,51,True,2025-11-18 21:36:06,0.8476,0.7578,0.8622,1.0000,0.0000,0.8356,0.7969,0.8870,1.0000,0.0000
exp_0270,0.0001,0.1,512,7,0.01,0.01,0.1,0.0,5,300,50,scaffold,66.6667,,58.7629,,75,True,2025-11-18 21:36:59,0.8265,0.7500,0.8519,0.9485,0.1290,0.8697,0.7344,0.8381,0.8627,0.2308
exp_0272,0.0001,0.3,512,7,0.01,0.01,1.0,0.0001,5,300,50,scaffold,66.5158,,58.9624,,64,True,2025-11-18 21:37:03,0.8348,0.7266,0.8357,0.9175,0.1290,0.8512,0.7500,0.8462,0.8627,0.3077
exp_0271,1e-05,0.1,512,5,1.0,1.0,0.1,0.0001,5,300,50,scaffold,73.9065,,53.3755,,109,True,2025-11-18 21:37:34,0.7659,0.4844,0.5926,0.4948,0.4516,0.9101,0.6406,0.7416,0.6471,0.6154
exp_0273,0.0001,0.0,32,3,1.0,1.0,1.0,0.0,5,300,50,scaffold,62.4434,,69.1719,,82,True,2025-11-18 21:38:09,0.8722,0.7578,0.8622,1.0000,0.0000,0.8111,0.7969,0.8870,1.0000,0.0000
exp_0275,0.0001,0.3,512,3,0.1,1.0,1.0,0.0,5,300,50,scaffold,61.6893,,69.3050,,110,True,2025-11-18 21:38:56,0.8854,0.7109,0.8042,0.7835,0.4839,0.8289,0.7344,0.8317,0.8235,0.3846
exp_0276,0.001,0.1,32,7,1.0,0.01,1.0,0.0001,5,300,50,scaffold,65.3092,,49.3183,,53,True,2025-11-18 21:39:01,0.7800,0.7578,0.8622,1.0000,0.0000,0.8377,0.7969,0.8870,1.0000,0.0000
exp_0274,1e-05,0.1,32,7,1.0,0.01,0.1,1e-05,5,300,50,scaffold,68.1750,,60.7582,,95,True,2025-11-18 21:39:25,0.8340,0.7500,0.8545,0.9691,0.0645,0.8717,0.7969,0.8829,0.9608,0.1538
exp_0279,0.001,0.1,512,5,0.1,0.1,0.1,0.0001,5,300,50,scaffold,71.3424,,61.7559,,51,True,2025-11-18 21:39:55,0.8256,0.7578,0.8622,1.0000,0.0000,0.8592,0.7656,0.8673,0.9608,0.0000
exp_0277,1e-05,0.3,32,5,0.1,0.01,1.0,1e-05,5,300,50,scaffold,66.8175,,54.5394,,99,True,2025-11-18 21:40:41,0.7919,0.7578,0.8610,0.9897,0.0323,0.8381,0.7969,0.8829,0.9608,0.1538
exp_0281,1e-05,0.0,32,5,0.01,0.1,0.1,0.0,5,300,50,scaffold,72.2474,,56.0027,,61,True,2025-11-18 21:41:28,0.8131,0.7031,0.8241,0.9175,0.0323,0.8977,0.7656,0.8598,0.9020,0.2308
exp_0282,1e-05,0.3,32,5,0.01,0.01,1.0,0.0001,5,300,50,scaffold,66.2142,,50.7150,,57,True,2025-11-18 21:42:12,0.7741,0.6875,0.8113,0.8866,0.0645,0.8754,0.7812,0.8727,0.9412,0.1538
exp_0280,0.001,0.1,32,7,0.01,0.01,0.1,0.0,5,300,50,scaffold,68.9291,,67.5091,,117,True,2025-11-18 21:42:23,0.8642,0.7578,0.8622,1.0000,0.0000,0.8675,0.7812,0.8772,0.9804,0.0000
exp_0283,1e-05,0.3,512,7,1.0,1.0,0.1,1e-05,5,300,50,scaffold,66.6667,,59.4613,,60,True,2025-11-18 21:42:30,0.8420,0.5547,0.6323,0.5052,0.7097,0.8572,0.6094,0.7059,0.5882,0.6923
exp_0284,1e-05,0.1,512,3,0.1,1.0,1.0,0.0,5,300,50,scaffold,53.3937,,62.9199,,52,True,2025-11-18 21:43:06,0.8474,0.3828,0.3361,0.2062,0.9355,0.8071,0.3438,0.3226,0.1961,0.9231
exp_0278,1e-05,0.1,32,3,1.0,0.1,1.0,0.0,5,300,50,scaffold,62.1418,,64.8154,,180,True,2025-11-18 21:43:14,0.8472,0.7422,0.8520,0.9794,0.0000,0.8172,0.8125,0.8947,1.0000,0.0769
exp_0286,0.001,0.0,32,3,1.0,0.1,1.0,0.0,5,300,50,scaffold,63.6501,,69.9867,,55,True,2025-11-18 21:43:58,0.8801,0.7578,0.8622,1.0000,0.0000,0.8302,0.7969,0.8870,1.0000,0.0000
exp_0288,1e-05,0.3,512,5,0.01,0.1,1.0,1e-05,5,300,50,scaffold,67.5716,,52.0120,,51,True,2025-11-18 21:44:10,0.7842,0.5859,0.6901,0.6082,0.5161,0.8711,0.7031,0.8081,0.7843,0.3846
exp_0289,0.0001,0.1,512,3,0.1,0.01,1.0,0.0001,5,300,50,scaffold,53.3937,,66.7110,,51,True,2025-11-18 21:44:53,0.8682,0.5938,0.6623,0.5258,0.8065,0.8082,0.5000,0.6000,0.4706,0.6154
exp_0287,0.001,0.0,32,3,0.1,0.1,1.0,0.0,5,300,50,scaffold,62.5943,,70.4024,,102,True,2025-11-18 21:45:43,0.8818,0.7578,0.8622,1.0000,0.0000,0.8125,0.7969,0.8870,1.0000,0.0000
exp_0291,1e-05,0.1,512,3,0.1,0.1,0.1,1e-05,5,300,50,scaffold,53.3937,,62.8866,,52,True,2025-11-18 21:45:49,0.8472,0.3828,0.3361,0.2062,0.9355,0.8071,0.3438,0.3226,0.1961,0.9231
exp_0285,0.0001,0.1,512,3,1.0,0.1,0.1,1e-05,5,300,50,scaffold,63.9517,,66.9438,,258,True,2025-11-18 21:46:31,0.8568,0.7578,0.8558,0.9485,0.1613,0.8313,0.7969,0.8762,0.9020,0.3846
