experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0926,0.001,0.3,512,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,59.3407,,56.5325,,106,True,2025-11-20 02:03:51,0.6714,0.6000,0.7404,0.9747,0.0714,0.7026,0.5672,0.7238,0.9744,0.0000
exp_0928,1e-05,0.0,512,7,0.1,0.1,1.0,0.0,5,300,50,scaffold,51.5568,,55.5380,,74,True,2025-11-20 02:03:59,0.5960,0.5630,0.6144,0.5949,0.5179,0.5674,0.5672,0.6506,0.6923,0.3929
exp_0927,1e-05,0.1,32,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,61.3553,,50.7459,,63,True,2025-11-20 02:04:12,0.6267,0.5704,0.7238,0.9620,0.0179,0.6993,0.5970,0.7327,0.9487,0.1071
exp_0929,1e-05,0.0,512,7,0.01,1.0,1.0,1e-05,5,300,50,scaffold,51.4652,,55.5832,,74,True,2025-11-20 02:05:18,0.5940,0.5630,0.6144,0.5949,0.5179,0.5674,0.5672,0.6506,0.6923,0.3929
exp_0931,0.0001,0.1,32,7,0.01,0.01,0.1,1e-05,5,300,50,scaffold,54.6703,,54.2948,,102,True,2025-11-20 02:07:10,0.6020,0.5852,0.7383,1.0000,0.0000,0.6612,0.5821,0.7358,1.0000,0.0000
exp_0930,0.001,0.3,32,3,1.0,0.01,0.1,0.0001,5,300,50,scaffold,67.6740,,51.4241,,129,True,2025-11-20 02:07:43,0.5937,0.5852,0.7383,1.0000,0.0000,0.6353,0.5821,0.7358,1.0000,0.0000
exp_0932,1e-05,0.3,32,3,0.1,0.1,0.1,0.0,5,300,50,scaffold,60.8974,,56.0127,,97,True,2025-11-20 02:08:07,0.6270,0.5778,0.7273,0.9620,0.0357,0.6607,0.5821,0.7255,0.9487,0.0714
exp_0923,1e-05,0.1,32,7,0.1,1.0,1.0,0.0,5,300,50,scaffold,53.8462,,55.3345,,338,True,2025-11-20 02:09:32,0.5990,0.5852,0.7383,1.0000,0.0000,0.6322,0.5821,0.7358,1.0000,0.0000
exp_0933,0.0001,0.0,32,3,1.0,0.1,0.1,1e-05,5,300,50,scaffold,59.1575,,59.2676,,140,True,2025-11-20 02:11:12,0.6450,0.5852,0.7383,1.0000,0.0000,0.6730,0.5821,0.7358,1.0000,0.0000
exp_0934,1e-05,0.3,32,7,1.0,1.0,1.0,1e-05,5,300,50,scaffold,51.0989,,53.6618,,124,True,2025-11-20 02:11:19,0.5746,0.5778,0.7324,0.9873,0.0000,0.5707,0.5821,0.7358,1.0000,0.0000
exp_0937,0.001,0.0,512,3,1.0,1.0,1.0,1e-05,5,300,50,scaffold,65.3846,,60.7143,,64,True,2025-11-20 02:12:30,0.6502,0.6222,0.7512,0.9747,0.1250,0.7192,0.5970,0.7429,1.0000,0.0357
exp_0938,0.001,0.0,512,3,0.01,0.1,1.0,1e-05,5,300,50,scaffold,64.8352,,59.8327,,77,True,2025-11-20 02:12:51,0.6420,0.6148,0.7451,0.9620,0.1250,0.6981,0.5970,0.7429,1.0000,0.0357
exp_0936,0.0001,0.1,512,5,0.1,1.0,0.1,0.0,5,300,50,scaffold,56.9597,,56.3517,,196,True,2025-11-20 02:13:10,0.6427,0.6074,0.7488,1.0000,0.0536,0.7148,0.5821,0.7358,1.0000,0.0000
exp_0935,0.001,0.3,32,3,0.01,1.0,1.0,1e-05,5,300,50,scaffold,75.7326,,55.6736,,212,True,2025-11-20 02:14:12,0.6263,0.5852,0.7383,1.0000,0.0000,0.6764,0.5821,0.7358,1.0000,0.0000
exp_0940,1e-05,0.3,512,7,0.01,0.1,0.1,0.0,5,300,50,scaffold,46.2454,,54.5886,,74,True,2025-11-20 02:14:18,0.5875,0.5926,0.6584,0.6709,0.4821,0.5417,0.5522,0.6512,0.7179,0.3214
exp_0939,0.001,0.0,512,5,1.0,1.0,0.1,0.0001,5,300,50,scaffold,59.0659,,52.6899,,124,True,2025-11-20 02:14:50,0.6381,0.5852,0.7383,1.0000,0.0000,0.7252,0.5821,0.7358,1.0000,0.0000
exp_0944,0.0001,0.3,512,3,0.1,1.0,0.1,0.0001,5,300,50,scaffold,61.2637,,54.7694,,107,True,2025-11-20 02:16:52,0.6315,0.5704,0.7129,0.9114,0.0893,0.6756,0.5522,0.7000,0.8974,0.0714
exp_0941,0.001,0.1,32,3,0.1,1.0,1.0,0.0001,5,300,50,scaffold,67.3077,,41.9191,,164,True,2025-11-20 02:18:02,0.5500,0.5852,0.7383,1.0000,0.0000,0.6031,0.5821,0.7358,1.0000,0.0000
exp_0943,0.0001,0.3,512,5,0.01,0.1,1.0,0.0,5,300,50,scaffold,58.6996,,56.3969,,257,True,2025-11-20 02:19:03,0.6304,0.5852,0.7383,1.0000,0.0000,0.7050,0.5821,0.7358,1.0000,0.0000
exp_0942,0.0001,0.0,512,5,1.0,0.1,1.0,0.0001,5,300,50,scaffold,58.4249,,54.6790,,282,True,2025-11-20 02:19:21,0.6366,0.5852,0.7383,1.0000,0.0000,0.7152,0.5821,0.7358,1.0000,0.0000
exp_0945,0.0001,0.1,32,5,0.1,0.1,1.0,1e-05,5,300,50,scaffold,63.3700,,55.6736,,97,True,2025-11-20 02:19:43,0.6513,0.5852,0.7383,1.0000,0.0000,0.7555,0.5821,0.7358,1.0000,0.0000
exp_0946,0.001,0.3,32,7,0.1,1.0,1.0,0.0001,5,300,50,scaffold,51.3736,,48.8698,,56,True,2025-11-20 02:19:48,0.5446,0.5852,0.7383,1.0000,0.0000,0.5310,0.5821,0.7358,1.0000,0.0000
exp_0947,0.0001,0.1,512,7,0.1,0.1,1.0,0.0001,5,300,50,scaffold,45.2381,,52.9385,,124,True,2025-11-20 02:21:24,0.5749,0.6296,0.7573,0.9873,0.1250,0.5482,0.5970,0.7429,1.0000,0.0357
exp_0949,0.001,0.3,32,5,0.01,0.1,0.1,0.0001,5,300,50,scaffold,59.1575,,50.5425,,55,True,2025-11-20 02:21:24,0.5899,0.5852,0.7383,1.0000,0.0000,0.6025,0.5821,0.7358,1.0000,0.0000
exp_0950,0.001,0.0,512,7,0.01,0.01,1.0,1e-05,5,300,50,scaffold,56.1355,,53.7297,,91,True,2025-11-20 02:21:35,0.6063,0.6222,0.7488,0.9620,0.1429,0.6384,0.5821,0.7308,0.9744,0.0357
exp_0948,0.0001,0.1,32,7,0.01,0.1,0.1,1e-05,5,300,50,scaffold,54.6703,,55.0181,,102,True,2025-11-20 02:22:19,0.6089,0.5852,0.7383,1.0000,0.0000,0.6638,0.5821,0.7358,1.0000,0.0000
exp_0952,0.001,0.0,512,5,0.01,1.0,0.1,0.0001,5,300,50,scaffold,59.0659,,55.6962,,89,True,2025-11-20 02:23:06,0.6655,0.5852,0.7383,1.0000,0.0000,0.7218,0.5821,0.7358,1.0000,0.0000
exp_0953,1e-05,0.3,32,5,0.1,0.1,1.0,0.0001,5,300,50,scaffold,60.3480,,49.5253,,56,True,2025-11-20 02:23:18,0.6080,0.5556,0.7059,0.9114,0.0536,0.6892,0.6418,0.7551,0.9487,0.2143
exp_0954,1e-05,0.3,512,3,1.0,0.01,1.0,1e-05,5,300,50,scaffold,60.5311,,54.3852,,63,True,2025-11-20 02:23:35,0.6248,0.4963,0.3929,0.2785,0.8036,0.6928,0.5522,0.4828,0.3590,0.8214
exp_0956,1e-05,0.3,512,5,0.01,0.01,0.1,0.0,5,300,50,scaffold,52.1062,,49.5479,,53,True,2025-11-20 02:24:24,0.5793,0.4889,0.5106,0.4557,0.5357,0.6110,0.5075,0.5479,0.5128,0.5000
