experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp
retune_exp042,0.001,0.3,512,5,0.01,1.0,0.1,0.0,5,300,50,scaffold,82.8000,,69.9705,,100,False,2025-11-17 06:30:48,0.8132,0.7500,0.8546,1.0000,0.0571,0.8844,0.6615,0.7755,0.9500,0.2000
retune_exp046,0.001,0.0,512,5,0.1,0.01,1.0,0.0001,5,300,50,scaffold,79.4000,,58.9102,,100,False,2025-11-17 06:32:30,0.7598,0.7652,0.8584,0.9691,0.2000,0.8724,0.6308,0.7692,1.0000,0.0400
retune_exp049,0.0001,0.3,512,5,1.0,1.0,1.0,0.0,5,300,50,scaffold,71.8000,,64.3152,,100,False,2025-11-17 06:33:07,0.7624,0.7424,0.8509,1.0000,0.0286,0.7933,0.6308,0.7551,0.9250,0.1600
retune_exp051,0.0001,0.3,512,3,0.1,0.1,1.0,0.0,5,300,50,scaffold,64.8000,,63.4904,,100,False,2025-11-17 06:34:40,0.8000,0.7424,0.8468,0.9691,0.1143,0.7469,0.6308,0.7551,0.9250,0.1600
retune_exp052,0.0001,0.3,512,3,1.0,1.0,1.0,0.0001,5,300,50,scaffold,53.6000,,54.1679,,100,False,2025-11-17 06:34:41,0.7654,0.7273,0.8393,0.9691,0.0571,0.6609,0.6308,0.7551,0.9250,0.1600
retune_exp053,0.001,0.0,512,5,0.01,0.1,1.0,0.0,5,300,50,scaffold,81.6000,,68.2916,,100,False,2025-11-17 06:34:51,0.8184,0.8030,0.8807,0.9897,0.2857,0.8744,0.6615,0.7500,0.8250,0.4000
retune_exp058,0.0001,0.0,512,7,1.0,0.1,0.1,0.0,5,300,50,scaffold,79.8000,,66.8041,,100,False,2025-11-17 06:37:42,0.8031,0.7348,0.8416,0.9588,0.1143,0.8724,0.6923,0.7872,0.9250,0.3200
retune_exp065,0.001,0.3,512,3,0.01,0.01,1.0,0.0,5,300,50,scaffold,81.0000,,52.0324,,98,True,2025-11-17 06:40:05,0.7562,0.5985,0.7225,0.7113,0.2857,0.8653,0.6615,0.7755,0.9500,0.2000
retune_exp067,0.001,0.0,512,7,1.0,1.0,0.1,0.0001,5,300,50,scaffold,83.6000,,59.2047,,85,True,2025-11-17 06:41:29,0.7653,0.7197,0.8341,0.9588,0.0571,0.8918,0.6308,0.7647,0.9750,0.0800
retune_exp076,0.001,0.0,512,5,0.01,0.1,0.1,0.0001,5,300,50,scaffold,79.6000,,64.3888,,97,True,2025-11-17 06:45:14,0.7800,0.7727,0.8649,0.9897,0.1714,0.8654,0.6308,0.7692,1.0000,0.0400
retune_exp081,0.0001,0.3,512,7,0.1,0.01,0.1,0.0,5,300,50,scaffold,74.1000,,66.6127,,100,False,2025-11-17 06:47:10,0.8135,0.7576,0.8584,1.0000,0.0857,0.8254,0.6462,0.7677,0.9500,0.1600
retune_exp082,0.0001,0.0,512,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,73.8000,,64.2268,,100,False,2025-11-17 06:48:21,0.7887,0.7727,0.8649,0.9897,0.1714,0.8357,0.6462,0.7527,0.8750,0.2800
retune_exp083,0.0001,0.3,512,7,0.01,0.01,1.0,0.0,5,300,50,scaffold,73.7000,,66.5243,,100,False,2025-11-17 06:48:38,0.8115,0.7576,0.8584,1.0000,0.0857,0.8239,0.6462,0.7677,0.9500,0.1600
retune_exp084,0.001,0.3,512,5,1.0,0.01,1.0,0.0001,5,300,50,scaffold,75.1000,,56.3623,,100,False,2025-11-17 06:48:46,0.7402,0.6515,0.7700,0.7938,0.2571,0.7882,0.6154,0.7619,1.0000,0.0000
retune_exp086,0.0001,0.0,512,5,1.0,0.01,0.1,0.0,5,300,50,scaffold,73.7000,,66.3181,,100,False,2025-11-17 06:50:06,0.7870,0.7879,0.8727,0.9897,0.2286,0.8365,0.6462,0.7473,0.8500,0.3200
retune_exp087,0.0001,0.0,512,7,0.01,0.1,1.0,0.0001,5,300,50,scaffold,69.2000,,62.8719,,100,False,2025-11-17 06:50:29,0.7855,0.7500,0.8546,1.0000,0.0571,0.7992,0.6615,0.7800,0.9750,0.1600
retune_exp089,0.0001,0.3,512,5,0.01,1.0,1.0,0.0001,5,300,50,scaffold,65.8000,,48.9985,,100,False,2025-11-17 06:50:38,0.7276,0.5000,0.6207,0.5567,0.3429,0.7420,0.6154,0.7525,0.9500,0.0800
retune_exp097,0.0001,0.0,512,7,1.0,0.01,0.1,0.0,5,300,50,scaffold,79.8000,,44.2121,,100,False,2025-11-17 06:54:07,0.6790,0.6667,0.7944,0.8763,0.0857,0.8725,0.6923,0.7872,0.9250,0.3200
retune_exp099,0.0001,0.3,512,5,0.1,0.01,1.0,0.0001,5,300,50,scaffold,65.6000,,55.8468,,100,False,2025-11-17 06:55:39,0.7398,0.7424,0.8509,1.0000,0.0286,0.7381,0.6154,0.7525,0.9500,0.0800
