experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp
retune_exp024,0.0001,0.0,512,3,0.01,1.0,1.0,0.0,5,300,50,scaffold,73.9130,,58.6869,,100,False,2025-11-17 08:37:12,0.2550,0.3393,0.3509,0.9091,0.2000,0.4088,0.3571,0.3571,1.0000,0.2174
retune_exp026,0.001,0.3,512,3,0.1,1.0,0.1,0.0,5,300,50,scaffold,78.2609,,63.2323,,71,True,2025-11-17 08:37:43,0.2954,0.3036,0.3390,0.9091,0.1556,0.6089,0.4286,0.3846,1.0000,0.3043
retune_exp025,0.0001,0.3,512,3,1.0,0.01,1.0,0.0001,5,300,50,scaffold,66.9565,,59.1919,,100,False,2025-11-17 08:37:54,0.3381,0.3393,0.3273,0.8182,0.2222,0.3571,0.3571,0.3571,1.0000,0.2174
retune_exp031,0.001,0.0,512,3,0.1,0.1,1.0,0.0001,5,300,50,scaffold,75.6522,,59.6970,,57,True,2025-11-17 08:38:55,0.2677,0.3393,0.3509,0.9091,0.2000,0.5139,0.3571,0.3571,1.0000,0.2174
retune_exp029,0.001,0.3,512,3,0.1,0.1,1.0,0.0,5,300,50,scaffold,78.2609,,60.4040,,89,True,2025-11-17 08:39:08,0.3331,0.3036,0.3390,0.9091,0.1556,0.6158,0.5000,0.4167,1.0000,0.3913
retune_exp032,0.0001,0.3,512,3,0.01,0.01,0.1,0.0,5,300,50,scaffold,74.7826,,63.2323,,100,False,2025-11-17 08:39:46,0.4047,0.2857,0.3333,0.9091,0.1333,0.5098,0.3214,0.3448,1.0000,0.1739
retune_exp033,0.001,0.0,512,3,0.01,0.1,1.0,0.0001,5,300,50,scaffold,77.3913,,63.3333,,57,True,2025-11-17 08:39:53,0.4047,0.2857,0.3333,0.9091,0.1333,0.5217,0.2857,0.3333,1.0000,0.1304
retune_exp034,0.0001,0.0,512,7,0.01,1.0,1.0,0.0,5,300,50,scaffold,93.0435,,68.9899,,58,True,2025-11-17 08:40:06,0.3774,0.6250,0.4324,0.7273,0.6000,0.7889,0.5714,0.4545,1.0000,0.4783
retune_exp035,0.0001,0.0,512,7,0.1,1.0,0.1,0.0,5,300,50,scaffold,93.0435,,69.0909,,58,True,2025-11-17 08:40:07,0.4229,0.6250,0.4324,0.7273,0.6000,0.7889,0.5714,0.4545,1.0000,0.4783
retune_exp036,0.001,0.0,512,7,1.0,1.0,1.0,0.0,5,300,50,scaffold,93.0435,,73.5354,,54,True,2025-11-17 08:40:43,0.5176,0.5179,0.4000,0.8182,0.4444,0.6944,0.4286,0.3846,1.0000,0.3043
retune_exp037,0.0001,0.0,512,7,0.01,0.1,0.1,0.0001,5,300,50,scaffold,93.0435,,72.6263,,59,True,2025-11-17 08:40:53,0.4881,0.5893,0.4390,0.8182,0.5333,0.7889,0.5000,0.4167,1.0000,0.3913
retune_exp038,0.0001,0.0,512,5,1.0,0.01,0.1,0.0001,5,300,50,scaffold,80.8696,,66.0606,,81,True,2025-11-17 08:41:25,0.2781,0.4286,0.3846,0.9091,0.3111,0.5301,0.4643,0.3478,0.8000,0.3913
retune_exp041,0.0001,0.0,512,5,0.01,0.01,0.1,0.0001,5,300,50,scaffold,83.4783,,72.7273,,100,False,2025-11-17 08:42:31,0.3408,0.3571,0.3793,1.0000,0.2000,0.6667,0.4643,0.3478,0.8000,0.3913
retune_exp046,0.001,0.3,512,3,0.1,0.1,1.0,0.0,5,300,50,scaffold,78.2609,,60.8081,,89,True,2025-11-17 08:44:08,0.3878,0.3036,0.3390,0.9091,0.1556,0.6158,0.5000,0.4167,1.0000,0.3913
retune_exp047,0.001,0.3,512,3,0.1,0.1,1.0,0.0,5,300,50,scaffold,78.2609,,40.7071,,89,True,2025-11-17 08:44:18,0.1711,0.3571,0.3077,0.7273,0.2667,0.6158,0.5000,0.4167,1.0000,0.3913
retune_exp049,0.001,0.0,512,3,0.01,0.01,0.1,0.0,5,300,50,scaffold,78.2609,,60.6061,,69,True,2025-11-17 08:44:55,0.2769,0.3393,0.3509,0.9091,0.2000,0.5913,0.4643,0.4000,1.0000,0.3478
retune_exp050,0.0001,0.3,512,3,1.0,1.0,0.1,0.0,5,300,50,scaffold,68.6957,,66.9697,,100,False,2025-11-17 08:45:38,0.3933,0.3393,0.3509,0.9091,0.2000,0.3971,0.3571,0.3571,1.0000,0.2174
retune_exp051,0.0001,0.3,512,3,0.1,0.01,1.0,0.0001,5,300,50,scaffold,73.9130,,63.8384,,100,False,2025-11-17 08:45:44,0.4055,0.2857,0.3333,0.9091,0.1333,0.5142,0.3214,0.3448,1.0000,0.1739
retune_exp055,0.0001,0.0,512,5,0.1,0.1,0.1,0.0001,5,300,50,scaffold,81.7391,,75.4545,,81,True,2025-11-17 08:47:00,0.3881,0.3393,0.3729,1.0000,0.1778,0.5621,0.4643,0.3478,0.8000,0.3913
retune_exp058,0.001,0.0,512,5,0.01,0.01,1.0,0.0001,5,300,50,scaffold,86.0870,,67.6768,,66,True,2025-11-17 08:47:35,0.3827,0.4286,0.3846,0.9091,0.3111,0.7196,0.4286,0.3846,1.0000,0.3043
retune_exp063,0.001,0.3,512,5,1.0,0.01,0.1,0.0,5,300,50,scaffold,85.2174,,69.2929,,59,True,2025-11-17 08:48:55,0.3055,0.4107,0.4000,1.0000,0.2667,0.7127,0.5714,0.4000,0.8000,0.5217
retune_exp065,0.0001,0.0,512,5,1.0,0.01,0.1,0.0,5,300,50,scaffold,80.8696,,69.1919,,83,True,2025-11-17 08:49:39,0.3061,0.3929,0.3704,0.9091,0.2667,0.6601,0.4643,0.3478,0.8000,0.3913
retune_exp069,0.0001,0.0,512,5,1.0,0.1,0.1,0.0001,5,300,50,scaffold,80.8696,,68.3838,,80,True,2025-11-17 08:50:55,0.2937,0.3929,0.3704,0.9091,0.2667,0.5301,0.4643,0.3478,0.8000,0.3913
retune_exp072,0.001,0.3,512,7,0.1,1.0,1.0,0.0001,5,300,50,scaffold,79.1304,,70.3030,,55,True,2025-11-17 08:51:45,0.4067,0.5536,0.4186,0.8182,0.4889,0.7026,0.4286,0.3846,1.0000,0.3043
retune_exp073,0.0001,0.0,512,7,0.1,1.0,1.0,0.0,5,300,50,scaffold,93.0435,,70.4040,,58,True,2025-11-17 08:51:48,0.4067,0.5536,0.4186,0.8182,0.4889,0.7889,0.5714,0.4545,1.0000,0.4783
retune_exp077,0.001,0.0,512,3,0.01,0.1,1.0,0.0,5,300,50,scaffold,79.1304,,72.7273,,76,True,2025-11-17 08:53:03,0.5092,0.3750,0.3636,0.9091,0.2444,0.5913,0.4643,0.4000,1.0000,0.3478
retune_exp076,0.001,0.3,512,3,0.1,0.01,1.0,0.0,5,300,50,scaffold,78.2609,,72.8283,,88,True,2025-11-17 08:53:11,0.5092,0.3750,0.3636,0.9091,0.2444,0.6158,0.5000,0.4167,1.0000,0.3913
retune_exp079,0.001,0.3,512,3,0.1,0.1,1.0,0.0,5,300,50,scaffold,78.2609,,67.9798,,89,True,2025-11-17 08:53:33,0.4834,0.2857,0.3333,0.9091,0.1333,0.6158,0.5000,0.4167,1.0000,0.3913
retune_exp082,0.001,0.3,512,5,0.01,0.1,1.0,0.0,5,300,50,scaffold,85.2174,,69.2929,,58,True,2025-11-17 08:54:13,0.3055,0.4107,0.4000,1.0000,0.2667,0.7098,0.5714,0.4000,0.8000,0.5217
retune_exp086,0.001,0.0,512,3,0.1,0.01,1.0,0.0,5,300,50,scaffold,77.3913,,35.7576,,58,True,2025-11-17 08:55:21,0.1638,0.3214,0.2400,0.5455,0.2667,0.5917,0.4643,0.4000,1.0000,0.3478
retune_exp088,0.0001,0.0,512,3,0.01,0.01,0.1,0.0,5,300,50,scaffold,73.0435,,63.2323,,100,False,2025-11-17 08:56:50,0.4058,0.2857,0.3333,0.9091,0.1333,0.5088,0.3929,0.3704,1.0000,0.2609
retune_exp093,0.0001,0.0,512,7,1.0,1.0,1.0,0.0001,5,300,50,scaffold,93.0435,,66.3636,,71,True,2025-11-17 08:58:03,0.4037,0.4821,0.3556,0.7273,0.4222,0.7889,0.5000,0.4167,1.0000,0.3913
retune_exp099,0.001,0.0,512,3,0.1,0.01,1.0,0.0001,5,300,50,scaffold,75.6522,,60.5051,,57,True,2025-11-17 08:59:52,0.3342,0.3036,0.3390,0.9091,0.1556,0.5139,0.3571,0.3571,1.0000,0.2174
